,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,projectrank_placing,pypi_monthly_downloads,github_release_downloads,trending
569,purl,"A simple, immutable URL class with a clean API for interrogation and manipulation.",URL Manipulation,,https://github.com/codeinthehole/purl,True,18,codeinthehole/purl,https://github.com/codeinthehole/purl,2012-03-27 21:18:43.000,2021-08-27 11:23:40.000,2021-05-15 21:00:41.000,34.0,257.0,192.0,18.0,5.0,15.0,MIT,,purl,conda-forge/purl,,,,1802.0,1802.0,https://pypi.org/project/purl,https://anaconda.org/conda-forge/purl,,,,3.0,,,
570,valideer,Lightweight extensible data validation and adaptation library.,Data Validation,,https://github.com/podio/valideer,True,18,podio/valideer,https://github.com/podio/valideer,2012-07-25 12:33:39.000,2020-03-08 21:45:00.000,2018-03-07 14:51:59.000,18.0,246.0,89.0,7.0,3.0,11.0,MIT,,valideer,conda-forge/valideer,,,1.0,46.0,46.0,https://pypi.org/project/valideer,https://anaconda.org/conda-forge/valideer,2018-07-06 17:55:22.261,17006.0,82232.0,3.0,81975.0,,
571,mailer,High-performance extensible mail delivery framework.,Email,,https://github.com/marrow/mailer,True,18,marrow/mailer,https://github.com/marrow/mailer,2011-03-13 05:21:26.000,2021-08-14 16:28:15.000,2021-04-20 02:51:08.000,50.0,230.0,295.0,20.0,26.0,46.0,MIT,,mailer,conda-forge/mailer,2019-09-16 00:20:27.000,4.0.3,2.0,,,https://pypi.org/project/mailer,https://anaconda.org/conda-forge/mailer,2021-07-01 11:13:17.243,42322.0,1145.0,3.0,,120.0,
572,portia,Visual scraping for Scrapy.,Web Crawling,,https://github.com/scrapinghub/portia,True,17,scrapinghub/portia,https://github.com/scrapinghub/portia,2014-03-21 14:24:31.000,2020-05-09 10:59:24.000,2019-07-10 08:13:34.000,1316.0,8297.0,2690.0,49.0,110.0,336.0,,,portia,conda-forge/portia,,,1.0,40.0,40.0,https://pypi.org/project/portia,https://anaconda.org/conda-forge/portia,,,1.0,3.0,,132.0,
573,fsociety,A Penetration testing framework.,Penetration Testing,,https://github.com/Manisso/fsociety,True,17,Manisso/fsociety,https://github.com/Manisso/fsociety,2016-09-01 03:41:47.000,2021-08-03 12:54:22.000,2020-10-16 15:00:00.000,1513.0,7065.0,254.0,21.0,15.0,92.0,MIT,,fsociety,conda-forge/fsociety,,,,,,https://pypi.org/project/fsociety,https://anaconda.org/conda-forge/fsociety,,,,3.0,,,
574,dejavu,Audio fingerprinting and recognition.,Audio,,https://github.com/worldveil/dejavu,True,17,worldveil/dejavu,https://github.com/worldveil/dejavu,2013-11-19 02:50:35.000,2020-10-29 17:40:17.000,2020-06-03 05:58:03.000,1231.0,5558.0,146.0,23.0,72.0,129.0,MIT,,dejavu,conda-forge/dejavu,,,,18.0,18.0,https://pypi.org/project/dejavu,https://anaconda.org/conda-forge/dejavu,,,,3.0,,,
575,Stream Framework,Building news feed and notification systems using Cassandra and Redis.,News Feed,,https://github.com/tschellenbach/Stream-Framework,True,17,tschellenbach/Stream-Framework,https://github.com/tschellenbach/Stream-Framework,2012-08-08 13:11:08.000,2021-07-29 18:14:49.000,2020-07-15 12:01:04.000,525.0,4562.0,1508.0,26.0,64.0,116.0,,,Stream-Framework,conda-forge/Stream-Framework,,,,,,https://pypi.org/project/Stream-Framework,https://anaconda.org/conda-forge/Stream-Framework,,,1113.0,3.0,1113.0,,
576,pyflame,A ptracing profiler For Python.,Debugging Tools,,https://github.com/uber-archive/pyflame,True,17,uber/pyflame,https://github.com/uber-archive/pyflame,2016-08-09 18:35:37.000,2021-06-25 11:31:40.457,2019-12-03 07:08:22.000,214.0,2925.0,299.0,22.0,24.0,53.0,Apache-2.0,uber-archive/pyflame,pyflame,conda-forge/pyflame,,,1.0,,,https://pypi.org/project/pyflame,https://anaconda.org/conda-forge/pyflame,2021-06-25 11:31:40.457,15743.0,425.0,3.0,,,
577,zeroRPC,zerorpc is a flexible RPC implementation based on [ZeroMQ](http://zeromq.org/) and [MessagePack](http://msgpack.org/).,RPC Servers,,https://github.com/0rpc/zerorpc-python,True,17,0rpc/zerorpc-python,https://github.com/0rpc/zerorpc-python,2012-02-24 22:15:23.000,2021-07-13 22:32:12.000,2020-05-27 01:26:30.000,351.0,2854.0,251.0,36.0,48.0,106.0,,,zerorpc-python,conda-forge/zerorpc-python,,,,470.0,470.0,https://pypi.org/project/zerorpc-python,https://anaconda.org/conda-forge/zerorpc-python,,,,1.0,,,
578,bashplotlib,Making basic plots in the terminal.,Command-line Interface Development,,https://github.com/glamp/bashplotlib,True,17,glamp/bashplotlib,https://github.com/glamp/bashplotlib,2012-12-13 04:01:10.000,2021-03-31 19:40:59.000,2021-03-31 19:40:59.000,82.0,1591.0,210.0,20.0,17.0,11.0,MIT,,bashplotlib,conda-forge/bashplotlib,,,1.0,131.0,131.0,https://pypi.org/project/bashplotlib,https://anaconda.org/conda-forge/bashplotlib,2018-09-08 10:27:10.095,2709.0,73.0,3.0,,,
579,delegator.py,[Subprocesses](https://docs.python.org/3/library/subprocess.html) for Humans 2.0.,Processes,,https://github.com/amitt001/delegator.py,True,17,amitt001/delegator.py,https://github.com/amitt001/delegator.py,2017-01-14 23:33:04.000,2020-05-20 04:03:36.000,2019-05-06 12:33:23.000,76.0,1578.0,118.0,23.0,8.0,37.0,MIT,,delegator.py,conda-forge/delegator.py,,,,,,https://pypi.org/project/delegator.py,https://anaconda.org/conda-forge/delegator.py,,,23018.0,3.0,23018.0,,
580,PyFilesystem2,Python's filesystem abstraction layer.,Files,,https://github.com/PyFilesystem/pyfilesystem2,True,17,pyfilesystem/pyfilesystem2,https://github.com/PyFilesystem/pyfilesystem2,2016-10-14 15:05:27.000,2021-10-11 12:00:42.000,2021-10-11 12:00:42.000,146.0,1509.0,676.0,41.0,57.0,249.0,MIT,,pyfilesystem2,conda-forge/pyfilesystem2,2021-03-27 17:23:04.000,2.4.13,47.0,,,https://pypi.org/project/pyfilesystem2,https://anaconda.org/conda-forge/pyfilesystem2,,,,3.0,,,
581,python-ds,A collection of data structure and algorithms for coding interviews.,Algorithms and Design Patterns,,https://github.com/prabhupant/python-ds,True,17,prabhupant/python-ds,https://github.com/prabhupant/python-ds,2019-07-29 02:48:57.000,2021-10-19 06:08:40.000,2021-10-15 06:44:29.000,445.0,1495.0,668.0,104.0,18.0,66.0,MIT,,python-ds,conda-forge/python-ds,,,,,,https://pypi.org/project/python-ds,https://anaconda.org/conda-forge/python-ds,,,55.0,3.0,55.0,,
582,litecli,SQLite CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/dbcli/litecli,True,17,dbcli/litecli,https://github.com/dbcli/litecli,2018-05-13 14:11:49.000,2021-09-11 04:44:24.000,2021-09-11 04:44:23.000,50.0,1475.0,249.0,20.0,19.0,48.0,BSD-3-Clause,,litecli,conda-forge/litecli,,,,121.0,121.0,https://pypi.org/project/litecli,https://anaconda.org/conda-forge/litecli,,,,3.0,,,
583,tensorrec,A Recommendation Engine Framework in TensorFlow.,Recommender Systems,,https://github.com/jfkirk/tensorrec,True,17,jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,2017-02-28 18:51:11.000,2021-09-07 23:58:55.000,2020-02-04 21:10:25.000,219.0,1164.0,334.0,9.0,35.0,90.0,Apache-2.0,,tensorrec,conda-forge/tensorrec,,,,26.0,26.0,https://pypi.org/project/tensorrec,https://anaconda.org/conda-forge/tensorrec,,,,3.0,,,
584,Levenshtein,Fast computation of Levenshtein distance and string similarity.,Text Processing,,https://github.com/ztane/python-Levenshtein,True,17,ztane/python-Levenshtein/,https://github.com/ztane/python-Levenshtein,2013-11-29 13:40:48.000,2021-08-11 16:38:39.000,2021-02-01 13:02:11.000,141.0,1033.0,36.0,,41.0,14.0,GPL-2.0,,,conda-forge/,,,,9522.0,9522.0,,https://anaconda.org/conda-forge/,,,,3.0,,,
585,merchant,A Django app to accept payments from various payment processors.,E-commerce,,https://github.com/agiliq/merchant,True,17,agiliq/merchant,https://github.com/agiliq/merchant,2010-09-29 11:30:58.000,2021-06-10 17:33:06.000,2015-07-08 05:29:26.000,165.0,978.0,684.0,49.0,23.0,40.0,BSD-3-Clause,,merchant,conda-forge/merchant,,,4.0,19.0,19.0,https://pypi.org/project/merchant,https://anaconda.org/conda-forge/merchant,,,,3.0,,,
586,mrq,A distributed worker task queue in Python using Redis & gevent.,Task Queues,,https://github.com/pricingassistant/mrq,True,17,pricingassistant/mrq,https://github.com/pricingassistant/mrq,2014-02-13 09:32:40.000,2021-05-19 17:32:27.000,2020-12-13 18:58:15.000,112.0,849.0,709.0,37.0,52.0,119.0,MIT,,mrq,conda-forge/mrq,2018-08-31 13:59:56.000,0.9.10,5.0,25.0,25.0,https://pypi.org/project/mrq,https://anaconda.org/conda-forge/mrq,,,,3.0,,,
587,ObsPy,A Python toolbox for seismology.,Science,,https://github.com/obspy/obspy,True,17,obspy/obspy/wiki/,https://github.com/obspy/obspy,2012-09-08 19:17:46.000,2021-10-20 16:47:39.000,2021-09-28 12:22:28.000,447.0,835.0,14125.0,,286.0,1231.0,,obspy/obspy,,conda-forge/,2020-06-29 16:31:11.000,1.2.2,20.0,,,,https://anaconda.org/conda-forge/,,,67.0,3.0,,6648.0,
588,django-cache-machine,Automatic caching and invalidation for Django models.,Caching,,https://github.com/django-cache-machine/django-cache-machine,True,17,django-cache-machine/django-cache-machine,https://github.com/django-cache-machine/django-cache-machine,2010-02-09 23:01:12.000,2021-06-09 20:52:03.000,2019-11-25 14:30:13.000,146.0,816.0,290.0,26.0,15.0,56.0,,,django-cache-machine,conda-forge/django-cache-machine,2019-02-18 02:47:28.000,1.1.0,5.0,213.0,213.0,https://pypi.org/project/django-cache-machine,https://anaconda.org/conda-forge/django-cache-machine,,,,3.0,,,
589,CyToolz,Cython implementation of `Toolz`: High performance functional utilities.,Functional Programming,,https://github.com/pytoolz/cytoolz,True,17,pytoolz/cytoolz/,https://github.com/pytoolz/cytoolz,2014-04-04 23:24:04.000,2021-01-15 06:03:20.000,2021-01-13 20:36:38.000,61.0,804.0,302.0,,19.0,40.0,,,,conda-forge/,,,,31640.0,31640.0,,https://anaconda.org/conda-forge/,,,,3.0,,,
590,pycco,The literate-programming-style documentation generator.,Documentation,,https://github.com/pycco-docs/pycco,True,17,pycco-docs/pycco,https://github.com/pycco-docs/pycco,2010-06-29 07:02:31.000,2021-03-29 17:53:40.000,2019-12-20 19:59:49.000,133.0,759.0,222.0,36.0,28.0,28.0,,,pycco,conda-forge/pycco,2018-07-25 01:35:11.000,0.6.0,4.0,234.0,234.0,https://pypi.org/project/pycco,https://anaconda.org/conda-forge/pycco,,,,3.0,,,
591,mouse,Hook and simulate global mouse events on Windows and Linux.,Hardware,,https://github.com/boppreh/mouse,True,17,boppreh/mouse,https://github.com/boppreh/mouse,2017-08-04 00:03:33.000,2021-06-11 20:53:59.000,2021-04-05 13:08:30.000,77.0,532.0,37.0,8.0,61.0,25.0,MIT,,mouse,conda-forge/mouse,2020-01-01 16:50:32.000,0.7.1,5.0,419.0,419.0,https://pypi.org/project/mouse,https://anaconda.org/conda-forge/mouse,,,,3.0,,,
592,bccb,Collection of useful code related to biological analysis.,Science,,https://github.com/chapmanb/bcbb,True,17,chapmanb/bcbb,https://github.com/chapmanb/bcbb,2008-12-09 21:05:22.000,2021-10-06 13:28:47.000,2021-10-06 13:26:49.000,208.0,518.0,1478.0,32.0,14.0,58.0,,,bcbb,conda-forge/bcbb,,,,183.0,183.0,https://pypi.org/project/bcbb,https://anaconda.org/conda-forge/bcbb,,,,3.0,,,
593,python-nameparser,Parsing human names into their individual components.,Text Processing,,https://github.com/derek73/python-nameparser,True,17,derek73/python-nameparser,https://github.com/derek73/python-nameparser,2014-04-02 03:31:21.000,2021-10-21 10:16:42.000,2020-08-09 21:14:33.000,83.0,496.0,330.0,15.0,24.0,70.0,,,python-nameparser,conda-forge/python-nameparser,2020-02-08 21:44:10.000,1.0.6,33.0,734.0,734.0,https://pypi.org/project/python-nameparser,https://anaconda.org/conda-forge/python-nameparser,,,,3.0,,,
594,Kotti,"A high-level, Pythonic web application framework built on Pyramid.",CMS,,https://github.com/Kotti/Kotti,True,17,Kotti/Kotti,https://github.com/Kotti/Kotti,2011-01-28 15:42:02.000,2021-09-02 14:18:30.000,2021-09-02 14:10:37.000,109.0,369.0,2979.0,64.0,41.0,165.0,,,Kotti,conda-forge/Kotti,,,,216.0,216.0,https://pypi.org/project/Kotti,https://anaconda.org/conda-forge/Kotti,,,,3.0,,,
595,manhole,Debugging UNIX socket connections and present the stacktraces for all threads and an interactive prompt.,Debugging Tools,,https://github.com/ionelmc/python-manhole,True,17,ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,2013-06-26 21:49:34.000,2021-09-15 11:45:37.000,2021-09-15 11:45:37.000,16.0,313.0,485.0,11.0,5.0,15.0,BSD-2-Clause,,python-manhole,conda-forge/python-manhole,2021-03-24 19:56:29.000,1.7.0,14.0,76.0,76.0,https://pypi.org/project/python-manhole,https://anaconda.org/conda-forge/python-manhole,,,,3.0,,,
596,Grumpy,More compiler than interpreter as more powerful CPython2.7 replacement (alpha).,Implementations,,https://github.com/google/grumpy,True,16,google/grumpy,https://github.com/google/grumpy,2016-12-21 17:49:01.000,2020-03-27 17:26:46.000,2017-11-22 02:08:58.000,625.0,10385.0,331.0,30.0,60.0,77.0,Apache-2.0,,grumpy,conda-forge/grumpy,,,,,,https://pypi.org/project/grumpy,https://anaconda.org/conda-forge/grumpy,,,,2.0,,,
597,setoolkit,A toolkit for social engineering.,Penetration Testing,,https://github.com/trustedsec/social-engineer-toolkit,True,16,trustedsec/social-engineer-toolkit,https://github.com/trustedsec/social-engineer-toolkit,2012-12-31 22:01:33.000,2021-07-23 18:59:09.000,2021-07-20 02:04:52.000,1985.0,6943.0,15800.0,81.0,166.0,599.0,,,social-engineer-toolkit,conda-forge/social-engineer-toolkit,,,,,,https://pypi.org/project/social-engineer-toolkit,https://anaconda.org/conda-forge/social-engineer-toolkit,,,,3.0,,,
598,line_profiler,Line-by-line profiling.,Debugging Tools,,https://github.com/rkern/line_profiler,True,16,rkern/line_profiler,https://github.com/rkern/line_profiler,2014-08-31 11:45:05.000,2021-09-29 03:51:03.668,2019-04-23 20:54:43.000,246.0,3556.0,102.0,14.0,50.0,87.0,,,line_profiler,conda-forge/line_profiler,,,8.0,,,https://pypi.org/project/line_profiler,https://anaconda.org/conda-forge/line_profiler,2021-09-29 03:51:03.668,211453.0,3253.0,3.0,,,
599,fn.py,Functional programming in Python: implementation of missing features to enjoy FP.,Functional Programming,,https://github.com/kachayev/fn.py,True,16,kachayev/fn.py,https://github.com/kachayev/fn.py,2013-01-13 15:06:02.000,2020-07-26 23:18:12.000,2014-10-13 16:51:28.000,175.0,3143.0,241.0,18.0,20.0,25.0,,,fn.py,conda-forge/fn.py,,,,367.0,367.0,https://pypi.org/project/fn.py,https://anaconda.org/conda-forge/fn.py,,,,3.0,,,
600,Toga,"A Python native, OS native GUI toolkit.",GUI Development,,https://github.com/beeware/toga,True,16,pybee/toga,https://github.com/beeware/toga,2014-08-01 21:44:10.000,2021-10-19 00:30:30.000,2021-10-17 00:32:54.000,491.0,2786.0,4374.0,195.0,122.0,375.0,,beeware/toga,toga,conda-forge/toga,,,,,,https://pypi.org/project/toga,https://anaconda.org/conda-forge/toga,,,,3.0,,,
601,spotlight,Deep recommender models using PyTorch.,Recommender Systems,,https://github.com/maciejkula/spotlight,True,16,maciejkula/spotlight,https://github.com/maciejkula/spotlight,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000,2020-02-09 21:03:48.000,389.0,2595.0,299.0,11.0,61.0,48.0,MIT,,spotlight,conda-forge/spotlight,2019-09-08 10:19:53.000,0.1.6,7.0,,,https://pypi.org/project/spotlight,https://anaconda.org/conda-forge/spotlight,,,,3.0,,,
602,django-compressor,Compresses linked and inline JavaScript or CSS into a single cached file.,Web Asset Management,,https://github.com/django-compressor/django-compressor,True,16,django-compressor/django-compressor,https://github.com/django-compressor/django-compressor,2010-02-05 15:48:14.000,2021-09-23 07:42:57.000,2021-09-16 10:58:49.000,536.0,2506.0,1495.0,202.0,99.0,500.0,,,django-compressor,conda-forge/django-compressor,,,,,,https://pypi.org/project/django-compressor,https://anaconda.org/conda-forge/django-compressor,,,,3.0,,,
603,mysqlclient,MySQL connector with Python 3 support ([mysql-python](https://sourceforge.net/projects/mysql-python/) fork).,Database Drivers,,https://github.com/PyMySQL/mysqlclient,True,16,PyMySQL/mysqlclient-python,https://github.com/PyMySQL/mysqlclient,2014-04-28 05:09:06.000,2021-10-20 15:49:13.000,2021-10-20 07:34:39.000,320.0,1972.0,,68.0,10.0,260.0,GPL-2.0,PyMySQL/mysqlclient,mysqlclient-python,conda-forge/mysqlclient-python,2020-12-04 01:52:18.000,2.0.1,3.0,,,https://pypi.org/project/mysqlclient-python,https://anaconda.org/conda-forge/mysqlclient-python,,,85.0,3.0,,5187.0,
604,kube-shell,An integrated shell for working with the Kubernetes CLI.,Command-line Tools,,https://github.com/cloudnativelabs/kube-shell,True,16,cloudnativelabs/kube-shell,https://github.com/cloudnativelabs/kube-shell,2017-06-15 05:30:19.000,2020-08-02 04:20:05.000,2018-09-19 08:36:55.000,152.0,1961.0,76.0,6.0,57.0,12.0,Apache-2.0,,kube-shell,conda-forge/kube-shell,2017-07-11 17:37:14.000,0.0.21,1.0,13.0,13.0,https://pypi.org/project/kube-shell,https://anaconda.org/conda-forge/kube-shell,,,10.0,3.0,,512.0,
605,langid.py,Stand-alone language identification system.,Natural Language Processing,,https://github.com/saffsd/langid.py,True,16,saffsd/langid.py,https://github.com/saffsd/langid.py,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000,2017-07-15 02:49:17.000,273.0,1869.0,242.0,9.0,26.0,45.0,,,langid.py,conda-forge/langid.py,,,,819.0,819.0,https://pypi.org/project/langid.py,https://anaconda.org/conda-forge/langid.py,,,,3.0,,,
606,orm,An async ORM.,ORM,,https://github.com/encode/orm,True,16,encode/orm,https://github.com/encode/orm,2019-02-12 16:51:31.000,2021-10-21 08:11:50.000,2021-10-03 12:28:25.000,80.0,1419.0,108.0,14.0,15.0,48.0,BSD-3-Clause,,orm,conda-forge/orm,2021-09-28 05:03:27.000,0.2.1,6.0,,,https://pypi.org/project/orm,https://anaconda.org/conda-forge/orm,,,,3.0,,,
607,PyPattyrn,A simple yet effective library for implementing common design patterns.,Algorithms and Design Patterns,,https://github.com/tylerlaberge/PyPattyrn,True,16,tylerlaberge/PyPattyrn,https://github.com/tylerlaberge/PyPattyrn,2016-07-17 22:09:31.000,2021-09-07 23:52:51.000,2020-02-09 19:26:00.000,114.0,1314.0,103.0,4.0,,40.0,MIT,,PyPattyrn,conda-forge/PyPattyrn,2016-09-11 02:13:18.000,1.2,3.0,15.0,15.0,https://pypi.org/project/PyPattyrn,https://anaconda.org/conda-forge/PyPattyrn,,,,3.0,,,
608,django-devserver,A drop-in replacement for Django's runserver.,Debugging Tools,,https://github.com/dcramer/django-devserver,True,16,dcramer/django-devserver,https://github.com/dcramer/django-devserver,2010-02-09 20:35:52.000,2020-02-26 17:37:11.000,2016-03-05 15:18:30.000,140.0,1266.0,218.0,39.0,39.0,28.0,,,django-devserver,conda-forge/django-devserver,,,,332.0,332.0,https://pypi.org/project/django-devserver,https://anaconda.org/conda-forge/django-devserver,,,,3.0,,,
609,pyannotate,Auto-generate PEP-484 annotations.,Code Analysis,,https://github.com/dropbox/pyannotate,True,16,dropbox/pyannotate,https://github.com/dropbox/pyannotate,2017-11-13 20:18:08.000,2021-10-12 20:53:52.000,2021-10-12 20:53:49.000,53.0,1235.0,95.0,17.0,26.0,33.0,Apache-2.0,,pyannotate,conda-forge/pyannotate,,,,65.0,65.0,https://pypi.org/project/pyannotate,https://anaconda.org/conda-forge/pyannotate,,,,3.0,,,
610,html5lib,A standards-compliant library for parsing and serializing HTML documents and fragments.,HTML Manipulation,,https://github.com/html5lib/html5lib-python,True,16,html5lib/html5lib-python,https://github.com/html5lib/html5lib-python,2013-04-09 14:07:42.000,2021-09-20 21:33:26.000,2021-09-17 10:33:24.000,246.0,935.0,1592.0,62.0,81.0,159.0,MIT,,html5lib-python,conda-forge/html5lib-python,,,,,,https://pypi.org/project/html5lib-python,https://anaconda.org/conda-forge/html5lib-python,,,,3.0,,,-8.0
611,nude.py,Nudity detection.,Image Processing,,https://github.com/hhatto/nude.py,True,16,hhatto/nude.py,https://github.com/hhatto/nude.py,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000,2020-11-23 13:49:02.000,131.0,823.0,79.0,12.0,7.0,3.0,MIT,,nude.py,conda-forge/nude.py,,,,973.0,973.0,https://pypi.org/project/nude.py,https://anaconda.org/conda-forge/nude.py,,,,3.0,,,
612,feincms,One of the most advanced Content Management Systems built on Django.,CMS,,https://github.com/feincms/feincms,True,16,feincms/feincms,https://github.com/feincms/feincms,2009-01-27 20:34:16.000,2021-09-09 14:28:48.000,2021-09-09 14:28:25.000,218.0,811.0,,135.0,35.0,401.0,BSD-3-Clause,,feincms,conda-forge/feincms,,,,,,https://pypi.org/project/feincms,https://anaconda.org/conda-forge/feincms,,,4259.0,3.0,4259.0,,
613,pox,"A Python-based SDN control applications, such as OpenFlow SDN controllers.",Network Virtualization,,https://github.com/noxrepo/pox,True,16,noxrepo/pox,https://github.com/noxrepo/pox,2012-02-07 22:18:46.000,2021-06-15 16:20:29.606,2020-05-20 12:00:13.000,422.0,548.0,,26.0,41.0,129.0,Apache-2.0,,pox,conda-forge/pox,,,8.0,,,https://pypi.org/project/pox,https://anaconda.org/conda-forge/pox,2021-06-15 16:20:29.606,156702.0,2655.0,3.0,,,
614,httmock,A mocking library for requests for Python 2.6+ and 3.2+.,Testing,,https://github.com/patrys/httmock,True,16,patrys/httmock,https://github.com/patrys/httmock,2013-03-19 23:35:33.000,2020-10-28 12:00:38.000,2020-10-28 12:00:08.000,48.0,430.0,102.0,29.0,11.0,15.0,,,httmock,conda-forge/httmock,,,1.0,1468.0,1468.0,https://pypi.org/project/httmock,https://anaconda.org/conda-forge/httmock,2017-10-23 18:51:33.004,5443.0,113.0,3.0,,,
615,Chronyk,A Python 3 library for parsing human-written times and dates.,Date and Time,,https://github.com/KoffeinFlummi/Chronyk,True,16,KoffeinFlummi/Chronyk,https://github.com/KoffeinFlummi/Chronyk,2014-09-14 10:51:14.000,2019-12-08 05:50:11.000,2015-08-02 15:04:40.000,13.0,316.0,80.0,3.0,4.0,5.0,MIT,,Chronyk,conda-forge/Chronyk,2015-08-02 14:50:24.000,1.0.1,2.0,18.0,18.0,https://pypi.org/project/Chronyk,https://anaconda.org/conda-forge/Chronyk,,,338.0,3.0,338.0,,
616,TimeSide,Open web audio processing framework.,Audio,,https://github.com/Parisson/TimeSide,True,16,Parisson/TimeSide,https://github.com/Parisson/TimeSide,2011-11-21 21:48:08.000,2021-09-09 16:02:37.000,2021-04-20 09:23:55.000,52.0,310.0,3418.0,19.0,55.0,149.0,AGPL-3.0,,TimeSide,conda-forge/TimeSide,2020-10-13 12:20:46.000,1.0.0a,5.0,14.0,14.0,https://pypi.org/project/TimeSide,https://anaconda.org/conda-forge/TimeSide,,,,3.0,,,
617,queries,A wrapper of the psycopg2 library for interacting with PostgreSQL.,Database Drivers,,https://github.com/gmr/queries,True,16,gmr/queries,https://github.com/gmr/queries,2012-08-24 16:12:55.000,2020-11-04 14:26:15.000,2020-08-07 16:32:54.000,29.0,236.0,334.0,11.0,5.0,13.0,BSD-3-Clause,,queries,conda-forge/queries,2018-01-29 19:13:34.000,2.0.0,1.0,98.0,98.0,https://pypi.org/project/queries,https://anaconda.org/conda-forge/queries,,,,3.0,,,
618,GeoIP,Python API for MaxMind GeoIP Legacy Database.,Geolocation,,https://github.com/maxmind/geoip-api-python,True,16,maxmind/geoip-api-python,https://github.com/maxmind/geoip-api-python,2012-06-19 19:37:34.000,2021-02-11 20:04:43.000,2021-02-11 20:04:39.000,53.0,222.0,,13.0,,19.0,LGPL-2.1,,geoip-api-python,conda-forge/geoip-api-python,2014-08-22 15:01:13.000,1.3.2,8.0,892.0,892.0,https://pypi.org/project/geoip-api-python,https://anaconda.org/conda-forge/geoip-api-python,,,,3.0,,,
619,money,`Money` class with optional CLDR-backed locale-aware formatting and an extensible currency exchange.,E-commerce,,https://github.com/carlospalol/money,True,16,carlospalol/money,https://github.com/carlospalol/money,2013-11-16 06:03:45.000,2020-02-01 01:44:44.000,2016-09-04 23:30:40.000,25.0,199.0,158.0,4.0,7.0,16.0,MIT,,money,conda-forge/money,,,,215.0,215.0,https://pypi.org/project/money,https://anaconda.org/conda-forge/money,,,,3.0,,,
620,python-jwt,A module for generating and verifying JSON Web Tokens.,Authentication,,https://github.com/davedoesdev/python-jwt,True,16,davedoesdev/python-jwt,https://github.com/davedoesdev/python-jwt,2013-09-30 08:03:49.000,2020-08-24 21:38:07.000,2020-08-24 21:37:50.000,23.0,188.0,142.0,5.0,,15.0,MIT,,python-jwt,conda-forge/python-jwt,,,,,,https://pypi.org/project/python-jwt,https://anaconda.org/conda-forge/python-jwt,,,199123.0,3.0,199123.0,,
621,PyTime,An easy-to-use Python module which aims to operate date/time/datetime by string.,Date and Time,,https://github.com/shinux/PyTime,True,16,shinux/PyTime,https://github.com/shinux/PyTime,2015-04-10 11:53:14.000,2021-08-31 03:50:39.000,2021-08-31 03:50:19.000,16.0,142.0,91.0,5.0,,4.0,MIT,,PyTime,conda-forge/PyTime,,,,18.0,18.0,https://pypi.org/project/PyTime,https://anaconda.org/conda-forge/PyTime,,,10289.0,3.0,10289.0,,
622,funNLP,A collection of tools and datasets for Chinese NLP.,Natural Language Processing,,https://github.com/fighting41love/funNLP,True,15,fighting41love/funNLP,https://github.com/fighting41love/funNLP,2018-08-21 11:20:39.000,2021-08-20 05:49:28.000,2021-08-20 05:49:28.000,9461.0,34222.0,124.0,10.0,14.0,28.0,,,funNLP,conda-forge/funNLP,,,,,,https://pypi.org/project/funNLP,https://anaconda.org/conda-forge/funNLP,,,,3.0,,,
623,python-patterns,A collection of design patterns in Python.,Algorithms and Design Patterns,,https://github.com/faif/python-patterns,True,15,faif/python-patterns,https://github.com/faif/python-patterns,2012-06-06 21:02:35.000,2021-07-07 18:19:13.000,2021-07-07 18:19:12.000,5711.0,29443.0,788.0,118.0,12.0,62.0,,,python-patterns,conda-forge/python-patterns,,,,,,https://pypi.org/project/python-patterns,https://anaconda.org/conda-forge/python-patterns,,,19.0,3.0,19.0,,
624,python-mode,An all in one plugin for turning Vim into a Python IDE.,Editor Plugins and IDEs,,https://github.com/python-mode/python-mode,True,15,python-mode/python-mode,https://github.com/python-mode/python-mode,2011-09-18 09:41:07.000,2021-10-01 02:26:30.000,2021-08-13 21:49:47.000,761.0,5277.0,825.0,128.0,25.0,860.0,LGPL-3.0,,python-mode,conda-forge/python-mode,,,1.0,,,https://pypi.org/project/python-mode,https://anaconda.org/conda-forge/python-mode,,,,3.0,,,
