,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,release_count,projectrank_placing,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,trending
559,PTVS,Python Tools for Visual Studio.,Editor Plugins and IDEs,,https://github.com/microsoft/PTVS,True,18,Microsoft/PTVS,https://github.com/microsoft/PTVS,2015-03-18 22:30:53.000,2021-11-19 22:30:15.000,2021-11-19 22:30:14.000,646.0,2394.0,,73.0,76.0,3982.0,Apache-2.0,,PTVS,conda-forge/PTVS,,,https://pypi.org/project/PTVS,,408.0,https://anaconda.org/conda-forge/PTVS,,,34.0,3.0,2017-01-24 17:59:47.000,2.2.6,31850.0,
560,fake2db,Fake database generator.,Testing,,https://github.com/emirozer/fake2db,True,18,emirozer/fake2db,https://github.com/emirozer/fake2db,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00.000,111.0,2100.0,242.0,18.0,7.0,15.0,GPL-2.0,,fake2db,conda-forge/fake2db,17.0,17.0,https://pypi.org/project/fake2db,330.0,330.0,https://anaconda.org/conda-forge/fake2db,,,2.0,3.0,2019-03-09 13:53:12.000,1.0.0,,
561,python-readability,Fast Python port of arc90's readability tool.,Web Content Extracting,,https://github.com/buriy/python-readability,True,18,buriy/python-readability,https://github.com/buriy/python-readability,2011-05-02 18:51:48.000,2021-10-21 02:02:47.000,2021-09-24 04:56:18.000,327.0,2050.0,216.0,37.0,29.0,63.0,Apache-2.0,,python-readability,conda-forge/python-readability,,,https://pypi.org/project/python-readability,,,https://anaconda.org/conda-forge/python-readability,,,8.0,3.0,2020-07-04 01:05:38.000,0.8.1,,
562,kube-shell,An integrated shell for working with the Kubernetes CLI.,Command-line Tools,,https://github.com/cloudnativelabs/kube-shell,True,18,cloudnativelabs/kube-shell,https://github.com/cloudnativelabs/kube-shell,2017-06-15 05:30:19.000,2020-08-02 04:20:05.000,2018-09-19 08:36:55.000,153.0,1994.0,76.0,6.0,57.0,12.0,Apache-2.0,,kube-shell,conda-forge/kube-shell,13.0,13.0,https://pypi.org/project/kube-shell,521.0,530.0,https://anaconda.org/conda-forge/kube-shell,,,1.0,3.0,2017-07-11 17:37:14.000,0.0.21,517.0,
563,bpython,A fancy interface to the Python interpreter.,Interactive Interpreter,,https://github.com/bpython/bpython,True,18,bpython/bpython,https://github.com/bpython/bpython,2014-07-04 22:26:05.000,2021-11-21 16:38:42.000,2021-11-21 16:38:37.000,196.0,1978.0,,121.0,129.0,622.0,,,bpython,conda-forge/bpython,,,https://pypi.org/project/bpython,,1407.0,https://anaconda.org/conda-forge/bpython,2021-01-26 19:04:22.061,29550.0,16.0,3.0,2021-11-08 10:30:41.000,0.22.1-release,,
564,polyglot,Natural language pipeline supporting hundreds of languages.,Natural Language Processing,,https://github.com/aboSamoor/polyglot,True,18,aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,2014-06-30 02:07:45.000,2021-04-28 03:41:03.000,2020-09-22 22:35:28.000,305.0,1923.0,271.0,26.0,135.0,64.0,GPL-3.0,,polyglot,conda-forge/polyglot,604.0,604.0,https://pypi.org/project/polyglot,,,https://anaconda.org/conda-forge/polyglot,,,,3.0,,,,
565,sixpack,A language-agnostic A/B Testing framework.,Testing,,https://github.com/sixpack/sixpack,True,18,seatgeek/sixpack,https://github.com/sixpack/sixpack,2012-11-15 00:01:06.000,2021-08-03 05:52:12.000,2020-08-26 00:32:16.000,185.0,1714.0,828.0,56.0,68.0,125.0,BSD-2-Clause,sixpack/sixpack,sixpack,conda-forge/sixpack,9.0,9.0,https://pypi.org/project/sixpack,,,https://anaconda.org/conda-forge/sixpack,,,13.0,3.0,2017-07-24 08:26:03.000,2.5.0,,
566,streamparse,Run Python code against real-time streams of data via [Apache Storm](http://storm.apache.org/).,Distributed Computing,,https://github.com/Parsely/streamparse,True,18,Parsely/streamparse,https://github.com/Parsely/streamparse,2014-05-02 20:33:50.000,2021-06-21 22:49:33.000,2020-12-18 18:43:59.000,211.0,1444.0,1059.0,41.0,62.0,263.0,,,streamparse,conda-forge/streamparse,51.0,51.0,https://pypi.org/project/streamparse,,,https://anaconda.org/conda-forge/streamparse,,,42.0,3.0,2020-10-07 19:53:15.000,4.0.0,,
567,python-lambda,A toolkit for developing and deploying Python code in AWS Lambda.,Serverless Frameworks,,https://github.com/nficano/python-lambda,True,18,nficano/python-lambda,https://github.com/nficano/python-lambda,2016-02-26 03:21:06.000,2021-08-03 10:18:59.000,2021-07-14 02:38:56.000,215.0,1340.0,383.0,47.0,34.0,53.0,ISC,,python-lambda,conda-forge/python-lambda,142.0,142.0,https://pypi.org/project/python-lambda,,,https://anaconda.org/conda-forge/python-lambda,,,,3.0,,,,
568,Schemathesis,A tool for automatic property-based testing of web applications built with Open API / Swagger specifications.,Testing,,https://github.com/schemathesis/schemathesis,True,18,kiwicom/schemathesis,https://github.com/schemathesis/schemathesis,2019-08-19 11:13:01.000,2021-11-23 19:28:35.000,2021-11-23 19:28:34.000,74.0,1050.0,1336.0,35.0,101.0,490.0,MIT,schemathesis/schemathesis,schemathesis,conda-forge/schemathesis,,,https://pypi.org/project/schemathesis,,,https://anaconda.org/conda-forge/schemathesis,,,100.0,3.0,2021-11-20 16:49:13.000,3.11.1,,
569,PyUserInput,A module for cross-platform control of the mouse and keyboard.,Hardware,,https://github.com/SavinaRoja/PyUserInput,True,18,SavinaRoja/PyUserInput,https://github.com/SavinaRoja/PyUserInput,2013-01-30 22:07:03.000,2021-09-08 08:22:02.000,2021-04-19 11:12:33.000,166.0,989.0,225.0,21.0,66.0,30.0,GPL-3.0,,PyUserInput,conda-forge/PyUserInput,394.0,394.0,https://pypi.org/project/PyUserInput,,,https://anaconda.org/conda-forge/PyUserInput,,,,3.0,,,,
570,model_mommy,Creating random fixtures for testing in Django.,Testing,,https://github.com/berinhard/model_mommy,True,18,vandersonmota/model_mommy,https://github.com/berinhard/model_mommy,2011-01-09 18:05:24.000,2019-10-21 22:05:37.000,2019-10-21 22:05:19.000,148.0,927.0,937.0,102.0,,185.0,,berinhard/model_mommy,model_mommy,conda-forge/model_mommy,,,https://pypi.org/project/model_mommy,113089.0,113089.0,https://anaconda.org/conda-forge/model_mommy,,,2.0,3.0,2018-04-28 19:45:00.000,1.5.1,,
571,django-cache-machine,Automatic caching and invalidation for Django models.,Caching,,https://github.com/django-cache-machine/django-cache-machine,True,18,django-cache-machine/django-cache-machine,https://github.com/django-cache-machine/django-cache-machine,2010-02-09 23:01:12.000,2021-11-25 10:13:42.000,2019-11-25 14:30:13.000,147.0,815.0,290.0,26.0,15.0,56.0,,,django-cache-machine,conda-forge/django-cache-machine,219.0,219.0,https://pypi.org/project/django-cache-machine,,,https://anaconda.org/conda-forge/django-cache-machine,,,5.0,3.0,2019-02-18 02:47:28.000,1.1.0,,
572,python-hunter,A flexible code tracing toolkit.,Debugging Tools,,https://github.com/ionelmc/python-hunter,True,18,ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,2015-03-16 18:03:16.000,2021-10-13 15:22:29.000,2021-10-13 15:22:29.000,35.0,653.0,959.0,9.0,35.0,50.0,BSD-2-Clause,,python-hunter,conda-forge/python-hunter,71.0,71.0,https://pypi.org/project/python-hunter,8.0,8.0,https://anaconda.org/conda-forge/python-hunter,,,42.0,3.0,2021-05-08 17:00:59.000,3.3.3,,
573,happybase,A developer-friendly library for Apache HBase.,Database Drivers,,https://github.com/python-happybase/happybase,True,18,wbolster/happybase,https://github.com/python-happybase/happybase,2012-05-20 20:06:10.000,2021-04-25 18:43:44.000,2021-02-08 18:27:40.000,153.0,576.0,284.0,19.0,21.0,183.0,,python-happybase/happybase,happybase,conda-forge/happybase,564.0,564.0,https://pypi.org/project/happybase,,1062.0,https://anaconda.org/conda-forge/happybase,2019-07-01 13:37:04.756,69066.0,4.0,3.0,,,,
574,lassie,Web Content Retrieval for Humans.,Web Content Extracting,,https://github.com/michaelhelmick/lassie,True,18,michaelhelmick/lassie,https://github.com/michaelhelmick/lassie,2013-07-30 20:41:39.000,2021-08-20 14:33:11.000,2021-08-20 14:32:48.000,42.0,535.0,,15.0,9.0,29.0,MIT,,lassie,conda-forge/lassie,27.0,27.0,https://pypi.org/project/lassie,1455.0,1455.0,https://anaconda.org/conda-forge/lassie,,,22.0,3.0,2021-08-20 14:33:12.000,0.11.11,,
575,bccb,Collection of useful code related to biological analysis.,Science,,https://github.com/chapmanb/bcbb,True,18,chapmanb/bcbb,https://github.com/chapmanb/bcbb,2008-12-09 21:05:22.000,2021-11-18 15:07:55.000,2021-11-18 15:07:37.000,208.0,525.0,1480.0,32.0,14.0,59.0,,,bcbb,conda-forge/bcbb,191.0,191.0,https://pypi.org/project/bcbb,,,https://anaconda.org/conda-forge/bcbb,,,,3.0,,,,
576,scoop,Scalable Concurrent Operations in Python.,Concurrency and Parallelism,,https://github.com/soravux/scoop,True,18,soravux/scoop,https://github.com/soravux/scoop,2015-03-22 18:25:14.000,2020-04-21 16:42:43.000,2019-12-07 17:03:47.000,81.0,522.0,1006.0,18.0,31.0,41.0,LGPL-3.0,,scoop,conda-forge/scoop,202.0,202.0,https://pypi.org/project/scoop,2560.0,2560.0,https://anaconda.org/conda-forge/scoop,,,,1.0,,,,
577,valideer,Lightweight extensible data validation and adaptation library.,Data Validation,,https://github.com/podio/valideer,True,18,podio/valideer,https://github.com/podio/valideer,2012-07-25 12:33:39.000,2020-03-08 21:45:00.000,2018-03-07 14:51:59.000,19.0,247.0,89.0,7.0,3.0,11.0,MIT,,valideer,conda-forge/valideer,49.0,49.0,https://pypi.org/project/valideer,66862.0,67118.0,https://anaconda.org/conda-forge/valideer,2018-07-06 17:55:22.261,17202.0,1.0,3.0,,,,
578,mailer,High-performance extensible mail delivery framework.,Email,,https://github.com/marrow/mailer,True,18,marrow/mailer,https://github.com/marrow/mailer,2011-03-13 05:21:26.000,2021-08-14 16:28:15.000,2021-04-20 02:51:08.000,50.0,233.0,295.0,20.0,26.0,46.0,MIT,,mailer,conda-forge/mailer,,,https://pypi.org/project/mailer,31759.0,32900.0,https://anaconda.org/conda-forge/mailer,2021-07-01 11:13:17.243,43286.0,2.0,3.0,2019-09-16 00:20:27.000,4.0.3,120.0,
579,portia,Visual scraping for Scrapy.,Web Crawling,,https://github.com/scrapinghub/portia,True,17,scrapinghub/portia,https://github.com/scrapinghub/portia,2014-03-21 14:24:31.000,2020-05-09 10:59:24.000,2019-07-10 08:13:34.000,1317.0,8327.0,2690.0,49.0,112.0,336.0,,,portia,conda-forge/portia,41.0,41.0,https://pypi.org/project/portia,,1.0,https://anaconda.org/conda-forge/portia,,,1.0,3.0,,,139.0,
580,fsociety,A Penetration testing framework.,Penetration Testing,,https://github.com/Manisso/fsociety,True,17,Manisso/fsociety,https://github.com/Manisso/fsociety,2016-09-01 03:41:47.000,2021-11-02 21:34:11.000,2020-10-16 15:00:00.000,1528.0,7183.0,254.0,21.0,15.0,92.0,MIT,,fsociety,conda-forge/fsociety,,,https://pypi.org/project/fsociety,,,https://anaconda.org/conda-forge/fsociety,,,,3.0,,,,
581,setoolkit,A toolkit for social engineering.,Penetration Testing,,https://github.com/trustedsec/social-engineer-toolkit,True,17,trustedsec/social-engineer-toolkit,https://github.com/trustedsec/social-engineer-toolkit,2012-12-31 22:01:33.000,2021-11-24 19:19:00.000,2021-07-20 02:04:52.000,2010.0,7052.0,15800.0,81.0,172.0,599.0,,,social-engineer-toolkit,conda-forge/social-engineer-toolkit,,,https://pypi.org/project/social-engineer-toolkit,,,https://anaconda.org/conda-forge/social-engineer-toolkit,,,,3.0,,,,
582,PathPicker,Select files out of bash output.,Command-line Tools,,https://github.com/facebook/PathPicker,True,17,facebook/PathPicker,https://github.com/facebook/PathPicker,2015-05-01 03:05:54.000,2021-08-30 21:09:46.000,2021-07-05 10:47:34.000,265.0,4668.0,,74.0,14.0,150.0,MIT,,PathPicker,conda-forge/PathPicker,,,https://pypi.org/project/PathPicker,,569.0,https://anaconda.org/conda-forge/PathPicker,,,12.0,3.0,2019-08-30 16:32:08.000,0.9.2,44420.0,
583,pyflame,A ptracing profiler For Python.,Debugging Tools,,https://github.com/uber-archive/pyflame,True,17,uber/pyflame,https://github.com/uber-archive/pyflame,2016-08-09 18:35:37.000,2021-06-25 11:31:40.457,2019-12-03 07:08:22.000,217.0,2929.0,299.0,22.0,24.0,53.0,Apache-2.0,uber-archive/pyflame,pyflame,conda-forge/pyflame,,,https://pypi.org/project/pyflame,,422.0,https://anaconda.org/conda-forge/pyflame,2021-06-25 11:31:40.457,16073.0,1.0,3.0,,,,
584,mysqlclient,MySQL connector with Python 3 support ([mysql-python](https://sourceforge.net/projects/mysql-python/) fork).,Database Drivers,,https://github.com/PyMySQL/mysqlclient,True,17,PyMySQL/mysqlclient-python,https://github.com/PyMySQL/mysqlclient,2014-04-28 05:09:06.000,2021-11-18 05:50:22.000,2021-11-17 08:52:46.000,323.0,1988.0,,69.0,9.0,262.0,GPL-2.0,PyMySQL/mysqlclient,mysqlclient-python,conda-forge/mysqlclient-python,,,https://pypi.org/project/mysqlclient-python,,83.0,https://anaconda.org/conda-forge/mysqlclient-python,,,6.0,3.0,2021-11-18 05:14:28.000,2.1.0,5193.0,
585,tensorrec,A Recommendation Engine Framework in TensorFlow.,Recommender Systems,,https://github.com/jfkirk/tensorrec,True,17,jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,2017-02-28 18:51:11.000,2021-09-07 23:58:55.000,2020-02-04 21:10:25.000,218.0,1166.0,334.0,9.0,35.0,90.0,Apache-2.0,,tensorrec,conda-forge/tensorrec,26.0,26.0,https://pypi.org/project/tensorrec,,,https://anaconda.org/conda-forge/tensorrec,,,,3.0,,,,
586,s4cmd,"Super S3 command line tool, good for higher performance.",Downloader,,https://github.com/bloomreach/s4cmd,True,17,bloomreach/s4cmd,https://github.com/bloomreach/s4cmd,2012-11-10 04:09:23.000,2021-11-22 23:09:51.000,2021-07-09 19:08:56.000,187.0,1149.0,143.0,34.0,75.0,52.0,Apache-2.0,,s4cmd,conda-forge/s4cmd,26.0,26.0,https://pypi.org/project/s4cmd,,,https://anaconda.org/conda-forge/s4cmd,,,,3.0,,,,
587,merchant,A Django app to accept payments from various payment processors.,E-commerce,,https://github.com/agiliq/merchant,True,17,agiliq/merchant,https://github.com/agiliq/merchant,2010-09-29 11:30:58.000,2021-06-10 17:33:06.000,2015-07-08 05:29:26.000,166.0,980.0,684.0,49.0,23.0,40.0,BSD-3-Clause,,merchant,conda-forge/merchant,20.0,20.0,https://pypi.org/project/merchant,,,https://anaconda.org/conda-forge/merchant,,,4.0,3.0,,,,
588,fastFM,A library for Factorization Machines.,Recommender Systems,,https://github.com/ibayer/fastFM,True,17,ibayer/fastFM,https://github.com/ibayer/fastFM,2014-10-27 12:25:51.000,2021-11-02 08:59:28.000,2021-03-24 12:22:31.000,189.0,953.0,297.0,20.0,46.0,60.0,,,fastFM,conda-forge/fastFM,90.0,90.0,https://pypi.org/project/fastFM,,5.0,https://anaconda.org/conda-forge/fastFM,,,10.0,3.0,2017-11-22 16:13:16.000,0.2.11,408.0,
589,mrq,A distributed worker task queue in Python using Redis & gevent.,Task Queues,,https://github.com/pricingassistant/mrq,True,17,pricingassistant/mrq,https://github.com/pricingassistant/mrq,2014-02-13 09:32:40.000,2021-05-19 17:32:27.000,2020-12-13 18:58:15.000,112.0,855.0,709.0,37.0,52.0,119.0,MIT,,mrq,conda-forge/mrq,27.0,27.0,https://pypi.org/project/mrq,,,https://anaconda.org/conda-forge/mrq,,,5.0,3.0,2018-08-31 13:59:56.000,0.9.10,,
590,ObsPy,A Python toolbox for seismology.,Science,,https://github.com/obspy/obspy,True,17,obspy/obspy/wiki/,https://github.com/obspy/obspy,2012-09-08 19:17:46.000,2021-11-22 21:03:36.000,2021-11-03 15:44:23.000,451.0,846.0,14128.0,,294.0,1233.0,,obspy/obspy,,conda-forge/,,,,,66.0,https://anaconda.org/conda-forge/,,,20.0,3.0,2020-06-29 16:31:11.000,1.2.2,6661.0,
591,mixer,"Another fixtures replacement. Supports Django, Flask, SQLAlchemy, Peewee and etc.",Testing,,https://github.com/klen/mixer,True,17,klen/mixer,https://github.com/klen/mixer,2013-05-19 13:49:50.000,2021-11-01 04:05:48.000,2021-10-13 15:25:51.000,87.0,786.0,852.0,41.0,30.0,47.0,,,mixer,conda-forge/mixer,,,https://pypi.org/project/mixer,61578.0,61578.0,https://anaconda.org/conda-forge/mixer,,,,3.0,,,,5.0
592,moment,A Python library for dealing with dates/times. Inspired by [Moment.js](http://momentjs.com/).,Date and Time,,https://github.com/zachwill/moment,True,17,zachwill/moment,https://github.com/zachwill/moment,2012-12-19 01:00:31.000,2020-11-27 22:38:13.000,2020-11-27 22:36:41.000,38.0,686.0,150.0,4.0,3.0,31.0,,,moment,conda-forge/moment,601.0,601.0,https://pypi.org/project/moment,,172.0,https://anaconda.org/conda-forge/moment,2019-01-31 05:56:48.613,8259.0,3.0,3.0,,,,
593,pickleDB,A simple and lightweight key-value store for Python.,Database,,https://github.com/patx/pickledb,True,17,patx/pickledb,https://github.com/patx/pickledb,2011-10-28 00:04:40.000,2021-11-09 10:02:37.000,2019-11-15 03:38:30.000,106.0,619.0,105.0,12.0,15.0,39.0,BSD-3-Clause,,pickledb,conda-forge/pickledb,768.0,768.0,https://pypi.org/project/pickledb,,79.0,https://anaconda.org/conda-forge/pickledb,2019-04-17 15:35:05.741,2473.0,1.0,3.0,,,,
594,mouse,Hook and simulate global mouse events on Windows and Linux.,Hardware,,https://github.com/boppreh/mouse,True,17,boppreh/mouse,https://github.com/boppreh/mouse,2017-08-04 00:03:33.000,2021-06-11 20:53:59.000,2021-04-05 13:08:30.000,80.0,545.0,37.0,8.0,61.0,26.0,MIT,,mouse,conda-forge/mouse,449.0,449.0,https://pypi.org/project/mouse,,,https://anaconda.org/conda-forge/mouse,,,5.0,3.0,2020-01-01 16:50:32.000,0.7.1,,
595,python-nameparser,Parsing human names into their individual components.,Text Processing,,https://github.com/derek73/python-nameparser,True,17,derek73/python-nameparser,https://github.com/derek73/python-nameparser,2014-04-02 03:31:21.000,2021-11-11 15:30:12.000,2020-08-09 21:14:33.000,84.0,509.0,330.0,15.0,24.0,70.0,,,python-nameparser,conda-forge/python-nameparser,747.0,747.0,https://pypi.org/project/python-nameparser,,,https://anaconda.org/conda-forge/python-nameparser,,,33.0,3.0,2020-02-08 21:44:10.000,1.0.6,,
596,Deform,Python HTML form generation library influenced by the formish form generation library.,Forms,,https://github.com/Pylons/deform,True,17,Pylons/deform,https://github.com/Pylons/deform,2011-02-16 06:29:46.000,2021-10-23 09:48:19.000,2021-10-23 05:35:24.000,154.0,371.0,,101.0,44.0,135.0,,,deform,conda-forge/deform,703.0,703.0,https://pypi.org/project/deform,,,https://anaconda.org/conda-forge/deform,,,7.0,3.0,2020-12-15 23:27:03.000,2.0.15,,
597,manhole,Debugging UNIX socket connections and present the stacktraces for all threads and an interactive prompt.,Debugging Tools,,https://github.com/ionelmc/python-manhole,True,17,ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,2013-06-26 21:49:34.000,2021-09-15 11:45:37.000,2021-09-15 11:45:37.000,16.0,316.0,485.0,11.0,5.0,15.0,BSD-2-Clause,,python-manhole,conda-forge/python-manhole,78.0,78.0,https://pypi.org/project/python-manhole,5.0,5.0,https://anaconda.org/conda-forge/python-manhole,,,14.0,3.0,2021-03-24 19:56:29.000,1.7.0,,
598,modernize,Modernizes Python code for eventual Python 3 migration.,Compatibility,,https://github.com/PyCQA/modernize,True,17,PyCQA/modernize,https://github.com/PyCQA/modernize,2013-08-29 02:53:54.000,2021-11-22 21:47:09.000,2021-01-11 16:55:58.000,44.0,270.0,433.0,32.0,46.0,82.0,,,modernize,conda-forge/modernize,,,https://pypi.org/project/modernize,29611.0,30041.0,https://anaconda.org/conda-forge/modernize,2020-10-04 12:43:43.996,23659.0,5.0,1.0,,,,
599,queries,A wrapper of the psycopg2 library for interacting with PostgreSQL.,Database Drivers,,https://github.com/gmr/queries,True,17,gmr/queries,https://github.com/gmr/queries,2012-08-24 16:12:55.000,2021-11-16 15:05:15.000,2021-11-16 15:02:24.000,29.0,237.0,337.0,11.0,5.0,13.0,BSD-3-Clause,,queries,conda-forge/queries,102.0,102.0,https://pypi.org/project/queries,,,https://anaconda.org/conda-forge/queries,,,1.0,3.0,2018-01-29 19:13:34.000,2.0.0,,
600,Grumpy,More compiler than interpreter as more powerful CPython2.7 replacement (alpha).,Implementations,,https://github.com/google/grumpy,True,16,google/grumpy,https://github.com/google/grumpy,2016-12-21 17:49:01.000,2020-03-27 17:26:46.000,2017-11-22 02:08:58.000,626.0,10404.0,331.0,30.0,60.0,77.0,Apache-2.0,,grumpy,conda-forge/grumpy,,,https://pypi.org/project/grumpy,,,https://anaconda.org/conda-forge/grumpy,,,,2.0,,,,
601,SerpentAI,Game agent framework. Use any video game as a deep learning sandbox.,Deep Learning,,https://github.com/SerpentAI/SerpentAI,True,16,SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,2017-04-16 21:48:39.000,2021-11-19 14:05:03.000,2020-05-22 22:34:09.000,699.0,6089.0,39.0,7.0,,,MIT,,SerpentAI,conda-forge/SerpentAI,,,https://pypi.org/project/SerpentAI,142.0,149.0,https://anaconda.org/conda-forge/SerpentAI,,,1.0,3.0,,,132.0,
602,jedi-vim,Vim bindings for the Jedi auto-completion library for Python.,Editor Plugins and IDEs,,https://github.com/davidhalter/jedi-vim,True,16,davidhalter/jedi-vim,https://github.com/davidhalter/jedi-vim,2012-09-18 14:14:29.000,2021-11-17 21:33:56.000,2021-11-17 21:33:56.000,362.0,4916.0,907.0,93.0,16.0,732.0,MIT,,jedi-vim,conda-forge/jedi-vim,,,https://pypi.org/project/jedi-vim,,,https://anaconda.org/conda-forge/jedi-vim,,,,3.0,,,,
603,MindsDB,"MindsDB is an open source AI layer for existing databases that allows you to effortlessly develop, train and deploy..",Machine Learning,,https://github.com/mindsdb/mindsdb,True,16,mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,2018-08-02 17:56:45.000,2021-11-25 11:33:25.000,2021-11-25 11:33:12.000,545.0,4092.0,,87.0,78.0,691.0,GPL-3.0,,mindsdb,conda-forge/mindsdb,,,https://pypi.org/project/mindsdb,,,https://anaconda.org/conda-forge/mindsdb,,,78.0,3.0,2021-11-22 11:23:27.000,2.58.3,,
604,fn.py,Functional programming in Python: implementation of missing features to enjoy FP.,Functional Programming,,https://github.com/kachayev/fn.py,True,16,kachayev/fn.py,https://github.com/kachayev/fn.py,2013-01-13 15:06:02.000,2020-07-26 23:18:12.000,2014-10-13 16:51:28.000,175.0,3161.0,241.0,18.0,20.0,25.0,,,fn.py,conda-forge/fn.py,376.0,376.0,https://pypi.org/project/fn.py,,,https://anaconda.org/conda-forge/fn.py,,,,3.0,,,,
605,spotlight,Deep recommender models using PyTorch.,Recommender Systems,,https://github.com/maciejkula/spotlight,True,16,maciejkula/spotlight,https://github.com/maciejkula/spotlight,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000,2020-02-09 21:03:48.000,389.0,2611.0,299.0,11.0,61.0,48.0,MIT,,spotlight,conda-forge/spotlight,,,https://pypi.org/project/spotlight,,,https://anaconda.org/conda-forge/spotlight,,,7.0,3.0,2019-09-08 10:19:53.000,0.1.6,,
606,langid.py,Stand-alone language identification system.,Natural Language Processing,,https://github.com/saffsd/langid.py,True,16,saffsd/langid.py,https://github.com/saffsd/langid.py,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000,2017-07-15 02:49:17.000,275.0,1886.0,242.0,9.0,26.0,45.0,,,langid.py,conda-forge/langid.py,850.0,850.0,https://pypi.org/project/langid.py,,,https://anaconda.org/conda-forge/langid.py,,,,3.0,,,,
607,Box,Python dictionaries with advanced dot notation access.,Built-in Classes Enhancement,,https://github.com/cdgriffith/Box,True,16,cdgriffith/Box,https://github.com/cdgriffith/Box,2017-03-11 04:46:51.000,2021-11-11 05:24:08.000,2021-08-22 15:06:26.000,72.0,1760.0,43.0,,20.0,112.0,MIT,,Box,conda-forge/Box,,,https://pypi.org/project/Box,,0.0,https://anaconda.org/conda-forge/Box,,,41.0,3.0,2021-08-22 15:08:26.000,5.4.1,30.0,
608,python-ds,A collection of data structure and algorithms for coding interviews.,Algorithms and Design Patterns,,https://github.com/prabhupant/python-ds,True,16,prabhupant/python-ds,https://github.com/prabhupant/python-ds,2019-07-29 02:48:57.000,2021-10-24 03:20:47.000,2021-10-24 03:20:44.000,449.0,1527.0,672.0,104.0,18.0,66.0,MIT,,python-ds,conda-forge/python-ds,,,https://pypi.org/project/python-ds,,,https://anaconda.org/conda-forge/python-ds,,,,3.0,,,,
609,orm,An async ORM.,ORM,,https://github.com/encode/orm,True,16,encode/orm,https://github.com/encode/orm,2019-02-12 16:51:31.000,2021-11-25 08:03:40.000,2021-11-25 08:03:39.000,81.0,1449.0,116.0,15.0,12.0,55.0,BSD-3-Clause,,orm,conda-forge/orm,,,https://pypi.org/project/orm,,,https://anaconda.org/conda-forge/orm,,,7.0,3.0,2021-11-02 10:09:56.000,0.3.0,,
610,PyPattyrn,A simple yet effective library for implementing common design patterns.,Algorithms and Design Patterns,,https://github.com/tylerlaberge/PyPattyrn,True,16,tylerlaberge/PyPattyrn,https://github.com/tylerlaberge/PyPattyrn,2016-07-17 22:09:31.000,2021-09-07 23:52:51.000,2020-02-09 19:26:00.000,114.0,1335.0,103.0,4.0,,40.0,MIT,,PyPattyrn,conda-forge/PyPattyrn,17.0,17.0,https://pypi.org/project/PyPattyrn,,,https://anaconda.org/conda-forge/PyPattyrn,,,3.0,3.0,2016-09-11 02:13:18.000,1.2,,
611,shiv,"A command line utility for building fully self-contained zipapps (PEP 441), but with all their dependencies included.",Distribution,,https://github.com/linkedin/shiv,True,16,linkedin/shiv,https://github.com/linkedin/shiv,2018-03-13 18:46:23.000,2021-11-18 17:19:55.000,2021-11-18 16:53:47.000,71.0,1273.0,,34.0,25.0,67.0,BSD-2-Clause,,shiv,conda-forge/shiv,,,https://pypi.org/project/shiv,,5.0,https://anaconda.org/conda-forge/shiv,,,15.0,3.0,2021-11-18 17:19:55.000,1.0.0,154.0,
612,django-devserver,A drop-in replacement for Django's runserver.,Debugging Tools,,https://github.com/dcramer/django-devserver,True,16,dcramer/django-devserver,https://github.com/dcramer/django-devserver,2010-02-09 20:35:52.000,2020-02-26 17:37:11.000,2016-03-05 15:18:30.000,139.0,1266.0,218.0,39.0,39.0,28.0,,,django-devserver,conda-forge/django-devserver,334.0,334.0,https://pypi.org/project/django-devserver,,,https://anaconda.org/conda-forge/django-devserver,,,,3.0,,,,
613,code2flow,Turn your Python and JavaScript code into DOT flowcharts.,Code Analysis,,https://github.com/scottrogowski/code2flow,True,16,scottrogowski/code2flow,https://github.com/scottrogowski/code2flow,2013-05-24 04:17:43.000,2021-10-11 18:13:31.000,2021-10-11 18:13:24.000,145.0,1151.0,108.0,6.0,1.0,21.0,MIT,,code2flow,conda-forge/code2flow,5.0,5.0,https://pypi.org/project/code2flow,270.0,270.0,https://anaconda.org/conda-forge/code2flow,,,,3.0,,,,
