,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,closed_issue_count,commit_count,license,open_issue_count,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
585,PyPattyrn,A simple yet effective library for implementing common design patterns.,Algorithms and Design Patterns,,https://github.com/tylerlaberge/PyPattyrn,True,18,tylerlaberge/PyPattyrn,https://github.com/tylerlaberge/PyPattyrn,2016-07-17 22:09:31.000,2022-07-02 08:28:47.000,2020-02-09 19:26:00,133.0,1939.0,4.0,40.0,103.0,MIT,,,PyPattyrn,conda-forge/PyPattyrn,2016-09-11 02:13:18,1.2,3.0,37.0,37.0,https://pypi.org/project/PyPattyrn,1716.0,1716.0,https://anaconda.org/conda-forge/PyPattyrn,,,3.0,,
586,PyFilesystem2,Python's filesystem abstraction layer.,Files,,https://github.com/PyFilesystem/pyfilesystem2,True,18,pyfilesystem/pyfilesystem2,https://github.com/PyFilesystem/pyfilesystem2,2016-10-14 15:05:27.000,2023-03-24 13:03:26.000,2022-10-18 10:59:07,160.0,1838.0,47.0,270.0,785.0,MIT,84.0,,pyfilesystem2,conda-forge/pyfilesystem2,2022-05-02 09:26:12,2.4.16,50.0,,,https://pypi.org/project/pyfilesystem2,,,https://anaconda.org/conda-forge/pyfilesystem2,,,3.0,,
587,pyannotate,Auto-generate PEP-484 annotations.,Code Analysis,,https://github.com/dropbox/pyannotate,True,18,dropbox/pyannotate,https://github.com/dropbox/pyannotate,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,55.0,1380.0,17.0,33.0,95.0,Apache-2.0,26.0,,pyannotate,conda-forge/pyannotate,,,,113.0,113.0,https://pypi.org/project/pyannotate,3922.0,3922.0,https://anaconda.org/conda-forge/pyannotate,,,3.0,,
588,fastFM,A library for Factorization Machines.,Recommender Systems,,https://github.com/ibayer/fastFM,True,18,ibayer/fastFM,https://github.com/ibayer/fastFM,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000,2021-03-24 12:22:31,197.0,1028.0,20.0,60.0,297.0,,47.0,,fastFM,conda-forge/fastFM,2017-11-22 16:13:16,0.2.11,10.0,105.0,105.0,https://pypi.org/project/fastFM,253.0,257.0,https://anaconda.org/conda-forge/fastFM,,,3.0,481.0,
589,ObsPy,A Python toolbox for seismology.,Science,,https://github.com/obspy/obspy,True,18,obspy/obspy/wiki/,https://github.com/obspy/obspy,2012-09-08 19:17:46.000,2023-04-04 13:06:29.000,2023-04-04 07:29:10,501.0,1012.0,,1508.0,15190.0,,167.0,obspy/obspy,,conda-forge/,2022-11-21 14:02:51,1.4.0,23.0,,,,,58.0,https://anaconda.org/conda-forge/,,,3.0,6799.0,
590,model_mommy,Creating random fixtures for testing in Django.,Testing,,https://github.com/berinhard/model_mommy,True,18,vandersonmota/model_mommy,https://github.com/berinhard/model_mommy,2011-01-09 18:05:24.000,2019-10-21 22:05:37.000,2019-10-21 22:05:19,143.0,918.0,103.0,185.0,937.0,,,berinhard/model_mommy,model_mommy,conda-forge/model_mommy,2018-04-28 19:45:00,1.5.1,2.0,,,https://pypi.org/project/model_mommy,83331.0,83331.0,https://anaconda.org/conda-forge/model_mommy,,,3.0,,
591,matchering,A library for automated reference audio mastering.,Audio,,https://github.com/sergree/matchering,True,18,sergree/matchering,https://github.com/sergree/matchering,2018-09-28 19:21:01.000,2023-03-27 16:46:41.000,2023-03-27 16:46:41,116.0,915.0,3.0,27.0,362.0,GPL-3.0,13.0,,matchering,conda-forge/matchering,2022-10-19 08:31:45,2.0.6,7.0,13.0,13.0,https://pypi.org/project/matchering,561.0,561.0,https://anaconda.org/conda-forge/matchering,,,3.0,,
592,geojson,Python bindings and utilities for GeoJSON.,Geolocation,,https://github.com/jazzband/geojson,True,18,frewsxcv/python-geojson,https://github.com/jazzband/geojson,2011-07-01 20:39:48.000,2023-04-10 07:16:48.000,2023-04-08 14:28:49,108.0,792.0,53.0,70.0,,BSD-3-Clause,21.0,jazzband/geojson,python-geojson,conda-forge/python-geojson,,,,12031.0,12031.0,https://pypi.org/project/python-geojson,,,https://anaconda.org/conda-forge/python-geojson,,,3.0,,
593,python-nameparser,Parsing human names into their individual components.,Text Processing,,https://github.com/derek73/python-nameparser,True,18,derek73/python-nameparser,https://github.com/derek73/python-nameparser,2014-04-02 03:31:21.000,2022-11-14 03:04:45.000,2022-11-14 02:59:30,94.0,585.0,22.0,83.0,402.0,,22.0,,python-nameparser,conda-forge/python-nameparser,2022-11-14 03:04:45,1.1.2.1,36.0,1100.0,1100.0,https://pypi.org/project/python-nameparser,,,https://anaconda.org/conda-forge/python-nameparser,,,3.0,,
594,bccb,Collection of useful code related to biological analysis.,Science,,https://github.com/chapmanb/bcbb,True,18,chapmanb/bcbb,https://github.com/chapmanb/bcbb,2008-12-09 21:05:22.000,2023-03-13 13:08:58.000,2023-03-13 12:55:20,221.0,570.0,33.0,59.0,1482.0,,15.0,,bcbb,conda-forge/bcbb,,,,258.0,258.0,https://pypi.org/project/bcbb,,,https://anaconda.org/conda-forge/bcbb,,,3.0,,
595,awesome-slugify,A Python slugify library that can preserve unicode.,Text Processing,,https://github.com/voronind/awesome-slugify,True,18,dimka665/awesome-slugify,https://github.com/voronind/awesome-slugify,2013-10-19 02:58:27.000,2020-04-17 14:24:23.000,2017-01-20 20:45:25,41.0,472.0,11.0,11.0,96.0,,13.0,voronind/awesome-slugify,awesome-slugify,conda-forge/awesome-slugify,2014-04-08 01:58:27,1.4,1.0,3253.0,3253.0,https://pypi.org/project/awesome-slugify,58230.0,59011.0,https://anaconda.org/conda-forge/awesome-slugify,2019-06-28 21:27:11.187,65669.0,3.0,,
596,Kotti,"A high-level, Pythonic web application framework built on Pyramid.",CMS,,https://github.com/Kotti/Kotti,True,18,Kotti/Kotti,https://github.com/Kotti/Kotti,2011-01-28 15:42:02.000,2022-09-16 19:13:21.000,2022-07-03 18:00:41,112.0,394.0,66.0,166.0,2993.0,,42.0,,Kotti,conda-forge/Kotti,,,,227.0,227.0,https://pypi.org/project/Kotti,543.0,543.0,https://anaconda.org/conda-forge/Kotti,,,3.0,,
597,modernize,Modernizes Python code for eventual Python 3 migration.,Compatibility,,https://github.com/PyCQA/modernize,True,18,PyCQA/modernize,https://github.com/PyCQA/modernize,2013-08-29 02:53:54.000,2023-04-04 09:39:14.000,2021-01-11 16:55:58,46.0,313.0,32.0,85.0,433.0,,46.0,,modernize,conda-forge/modernize,,,5.0,,,https://pypi.org/project/modernize,70921.0,71317.0,https://anaconda.org/conda-forge/modernize,2020-10-04 12:43:43.996,28558.0,1.0,,
598,pagan,Retro identicon (Avatar) generation based on input string and hash.,Image Processing,,https://github.com/daboth/pagan,True,18,daboth/pagan,https://github.com/daboth/pagan,2014-11-30 12:13:28.000,2022-11-30 21:35:49.000,2022-11-30 21:35:32,42.0,291.0,11.0,4.0,72.0,GPL-2.0,4.0,,pagan,conda-forge/pagan,2022-11-30 21:36:12,0.4.4,3.0,65.0,65.0,https://pypi.org/project/pagan,172.0,172.0,https://anaconda.org/conda-forge/pagan,,,3.0,,
599,hot-redis,Rich Python data types for Redis.,ORM,,https://github.com/stephenmcd/hot-redis,True,18,stephenmcd/hot-redis,https://github.com/stephenmcd/hot-redis,2013-10-22 10:15:34.000,2023-04-03 14:00:53.000,2018-10-16 00:28:23,29.0,282.0,6.0,5.0,159.0,BSD-2-Clause,6.0,,hot-redis,conda-forge/hot-redis,,,,27.0,27.0,https://pypi.org/project/hot-redis,1417.0,1417.0,https://anaconda.org/conda-forge/hot-redis,,,3.0,,
600,valideer,Lightweight extensible data validation and adaptation library.,Data Validation,,https://github.com/podio/valideer,True,18,podio/valideer,https://github.com/podio/valideer,2012-07-25 12:33:39.000,2023-01-05 10:28:14.000,2023-01-05 10:28:14,24.0,262.0,9.0,11.0,91.0,MIT,4.0,,valideer,conda-forge/valideer,,,1.0,66.0,66.0,https://pypi.org/project/valideer,16495.0,16735.0,https://anaconda.org/conda-forge/valideer,2018-07-06 17:55:22.261,20175.0,3.0,,
601,PythonRobotics,This is a compilation of various robotics algorithms with visualizations.,Robotics,,https://github.com/AtsushiSakai/PythonRobotics,True,17,AtsushiSakai/PythonRobotics,https://github.com/AtsushiSakai/PythonRobotics,2016-03-21 09:34:43.000,2023-04-11 09:22:01.000,2023-04-11 03:20:02,5282.0,18090.0,107.0,300.0,1827.0,,12.0,,PythonRobotics,conda-forge/PythonRobotics,,,,,,https://pypi.org/project/PythonRobotics,,,https://anaconda.org/conda-forge/PythonRobotics,,,1.0,,
602,dejavu,Audio fingerprinting and recognition.,Audio,,https://github.com/worldveil/dejavu,True,17,worldveil/dejavu,https://github.com/worldveil/dejavu,2013-11-19 02:50:35.000,2022-07-02 09:54:39.000,2020-06-03 05:58:03,1309.0,6032.0,23.0,131.0,146.0,MIT,97.0,,dejavu,conda-forge/dejavu,,,,,,https://pypi.org/project/dejavu,344.0,344.0,https://anaconda.org/conda-forge/dejavu,,,3.0,,
603,Stream Framework,Building news feed and notification systems using Cassandra and Redis.,News Feed,,https://github.com/tschellenbach/Stream-Framework,True,17,tschellenbach/Stream-Framework,https://github.com/tschellenbach/Stream-Framework,2012-08-08 13:11:08.000,2022-10-19 20:03:28.000,2020-07-15 12:01:04,536.0,4693.0,26.0,119.0,1508.0,,65.0,,Stream-Framework,conda-forge/Stream-Framework,,,,,,https://pypi.org/project/Stream-Framework,1629.0,1629.0,https://anaconda.org/conda-forge/Stream-Framework,,,3.0,,
604,MonkeyType,A system for Python that generates static type annotations by collecting runtime types.,Code Analysis,,https://github.com/Instagram/MonkeyType,True,17,Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,2017-07-11 00:19:00.000,2023-03-20 22:56:45.195,2023-03-20 14:09:13,150.0,4186.0,45.0,130.0,,,34.0,,MonkeyType,conda-forge/MonkeyType,,,16.0,,,https://pypi.org/project/MonkeyType,54079.0,54854.0,https://anaconda.org/conda-forge/MonkeyType,2023-03-20 22:56:45.195,48853.0,3.0,,
605,line_profiler,Line-by-line profiling.,Debugging Tools,,https://github.com/rkern/line_profiler,True,17,rkern/line_profiler,https://github.com/rkern/line_profiler,2014-08-31 11:45:05.000,2022-12-09 23:55:22.319,2019-04-23 20:54:43,249.0,3597.0,14.0,87.0,102.0,,50.0,,line_profiler,conda-forge/line_profiler,,,11.0,,,https://pypi.org/project/line_profiler,345492.0,350032.0,https://anaconda.org/conda-forge/line_profiler,2022-12-09 23:55:22.319,376858.0,3.0,,
606,toapi,Every web site provides APIs.,Web Content Extracting,,https://github.com/gaojiuli/toapi,True,17,gaojiuli/toapi,https://github.com/gaojiuli/toapi,2017-11-27 08:40:55.000,2022-07-05 22:11:04.000,2021-06-28 01:58:45,225.0,3377.0,12.0,48.0,462.0,MIT,6.0,,toapi,conda-forge/toapi,,,,19.0,19.0,https://pypi.org/project/toapi,58.0,58.0,https://anaconda.org/conda-forge/toapi,,,3.0,,
607,percol,Adds flavor of interactive selection to the traditional pipe concept on UNIX.,Command-line Tools,,https://github.com/mooz/percol,True,17,mooz/percol,https://github.com/mooz/percol,2011-02-27 17:08:29.000,2022-03-30 16:01:27.000,2019-07-23 23:48:07,141.0,3188.0,36.0,29.0,409.0,,36.0,,percol,conda-forge/percol,2015-03-18 06:07:52,0.1.0,1.0,33.0,33.0,https://pypi.org/project/percol,1045.0,1045.0,https://anaconda.org/conda-forge/percol,,,3.0,,
608,pyflame,A ptracing profiler For Python.,Debugging Tools,,https://github.com/uber-archive/pyflame,True,17,uber/pyflame,https://github.com/uber-archive/pyflame,2016-08-09 18:35:37.000,2021-06-25 11:31:40.457,2019-12-03 07:08:22,228.0,2962.0,22.0,53.0,299.0,Apache-2.0,24.0,uber-archive/pyflame,pyflame,conda-forge/pyflame,,,1.0,,,https://pypi.org/project/pyflame,531.0,887.0,https://anaconda.org/conda-forge/pyflame,2021-06-25 11:31:40.457,19606.0,3.0,,
609,python-readability,Fast Python port of arc90's readability tool.,Web Content Extracting,,https://github.com/buriy/python-readability,True,17,buriy/python-readability,https://github.com/buriy/python-readability,2011-05-02 18:51:48.000,2022-12-09 07:56:03.000,2022-12-09 07:56:03,336.0,2249.0,39.0,65.0,229.0,Apache-2.0,34.0,,python-readability,conda-forge/python-readability,2020-07-04 01:05:38,0.8.1,8.0,,,https://pypi.org/project/python-readability,,,https://anaconda.org/conda-forge/python-readability,,,3.0,,
610,langid.py,Stand-alone language identification system.,Natural Language Processing,,https://github.com/saffsd/langid.py,True,17,saffsd/langid.py,https://github.com/saffsd/langid.py,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000,2017-07-15 02:49:17,286.0,2062.0,9.0,46.0,242.0,,25.0,,langid.py,conda-forge/langid.py,,,,1439.0,1439.0,https://pypi.org/project/langid.py,,,https://anaconda.org/conda-forge/langid.py,,,3.0,,
611,orm,An async ORM.,ORM,,https://github.com/encode/orm,True,17,encode/orm,https://github.com/encode/orm,2019-02-12 16:51:31.000,2022-08-30 10:12:31.000,2022-08-30 10:12:30,92.0,1708.0,18.0,64.0,125.0,BSD-3-Clause,15.0,,orm,conda-forge/orm,2021-11-29 09:20:38,0.3.1,8.0,,,https://pypi.org/project/orm,4780.0,4780.0,https://anaconda.org/conda-forge/orm,,,3.0,,
612,delegator.py,[Subprocesses](https://docs.python.org/3/library/subprocess.html) for Humans 2.0.,Processes,,https://github.com/amitt001/delegator.py,True,17,amitt001/delegator.py,https://github.com/amitt001/delegator.py,2017-01-14 23:33:04.000,2022-12-01 23:31:42.000,2019-05-06 12:33:23,88.0,1655.0,23.0,37.0,118.0,MIT,8.0,,delegator.py,conda-forge/delegator.py,,,,,,https://pypi.org/project/delegator.py,41212.0,41212.0,https://anaconda.org/conda-forge/delegator.py,,,3.0,,
613,jet-bridge,Admin panel framework for any application with nice UI (ex Jet Django).,Admin Panels,,https://github.com/jet-admin/jet-bridge,True,17,jet-admin/jet-bridge,https://github.com/jet-admin/jet-bridge,2018-12-26 10:27:33.000,2023-04-05 12:13:12.000,2023-04-05 12:12:48,122.0,1354.0,4.0,13.0,1302.0,MIT,6.0,,jet-bridge,conda-forge/jet-bridge,,,,,,https://pypi.org/project/jet-bridge,566.0,566.0,https://anaconda.org/conda-forge/jet-bridge,,,3.0,,
614,python-jose,A JOSE implementation in Python.,Authentication,,https://github.com/mpdavis/python-jose,True,17,mpdavis/python-jose/,https://github.com/mpdavis/python-jose,2015-04-20 19:19:35.000,2023-03-29 10:32:33.000,2022-02-09 16:41:24,214.0,1271.0,,75.0,650.0,MIT,60.0,,,conda-forge/,2021-06-05 03:28:11,3.3.0,28.0,,,,,,https://anaconda.org/conda-forge/,,,3.0,,
615,cuisine,Chef-like functionality for Fabric.,DevOps Tools,,https://github.com/sebastien/cuisine,True,17,sebastien/cuisine,https://github.com/sebastien/cuisine,2011-02-28 20:26:37.000,2023-03-06 02:23:39.000,2023-03-06 02:23:18,157.0,1256.0,57.0,80.0,,,26.0,,cuisine,conda-forge/cuisine,,,,170.0,170.0,https://pypi.org/project/cuisine,1052.0,1052.0,https://anaconda.org/conda-forge/cuisine,,,3.0,,
616,merchant,A Django app to accept payments from various payment processors.,E-commerce,,https://github.com/agiliq/merchant,True,17,agiliq/merchant,https://github.com/agiliq/merchant,2010-09-29 11:30:58.000,2022-07-08 19:12:50.000,2015-07-08 05:29:26,165.0,999.0,49.0,40.0,684.0,BSD-3-Clause,23.0,,merchant,conda-forge/merchant,,,4.0,26.0,26.0,https://pypi.org/project/merchant,,,https://anaconda.org/conda-forge/merchant,,,3.0,,
617,mixer,"Another fixtures replacement. Supports Django, Flask, SQLAlchemy, Peewee and etc.",Testing,,https://github.com/klen/mixer,True,17,klen/mixer,https://github.com/klen/mixer,2013-05-19 13:49:50.000,2023-04-10 04:58:56.000,2022-03-23 14:37:36,89.0,886.0,43.0,49.0,860.0,,35.0,,mixer,conda-forge/mixer,,,,,,https://pypi.org/project/mixer,112889.0,112889.0,https://anaconda.org/conda-forge/mixer,,,3.0,,
618,python-hunter,A flexible code tracing toolkit.,Debugging Tools,,https://github.com/ionelmc/python-hunter,True,17,ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,2015-03-16 18:03:16.000,2022-10-29 23:23:45.000,2022-10-29 23:23:34,41.0,720.0,9.0,52.0,1055.0,BSD-2-Clause,41.0,,python-hunter,conda-forge/python-hunter,2022-09-11 00:45:22,3.3.5,51.0,125.0,125.0,https://pypi.org/project/python-hunter,15.0,15.0,https://anaconda.org/conda-forge/python-hunter,,,3.0,,
619,lassie,Web Content Retrieval for Humans.,Web Content Extracting,,https://github.com/michaelhelmick/lassie,True,17,michaelhelmick/lassie,https://github.com/michaelhelmick/lassie,2013-07-30 20:41:39.000,2022-07-30 23:22:33.000,2021-08-20 14:32:48,47.0,581.0,15.0,29.0,,MIT,10.0,,lassie,conda-forge/lassie,2021-08-20 14:33:12,0.11.11,22.0,34.0,34.0,https://pypi.org/project/lassie,1382.0,1382.0,https://anaconda.org/conda-forge/lassie,,,3.0,,
620,manhole,Debugging UNIX socket connections and present the stacktraces for all threads and an interactive prompt.,Debugging Tools,,https://github.com/ionelmc/python-manhole,True,17,ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,2013-06-26 21:49:34.000,2022-12-17 09:19:57.000,2022-12-17 09:19:54,20.0,335.0,11.0,15.0,492.0,BSD-2-Clause,7.0,,python-manhole,conda-forge/python-manhole,2021-03-24 19:56:29,1.7.0,14.0,238.0,238.0,https://pypi.org/project/python-manhole,5.0,5.0,https://anaconda.org/conda-forge/python-manhole,,,3.0,,
621,python-jwt,A module for generating and verifying JSON Web Tokens.,Authentication,,https://github.com/davedoesdev/python-jwt,True,17,davedoesdev/python-jwt,https://github.com/davedoesdev/python-jwt,2013-09-30 08:03:49.000,2023-01-01 18:50:09.000,2023-01-01 18:49:57,25.0,213.0,5.0,16.0,168.0,MIT,,,python-jwt,conda-forge/python-jwt,,,,,,https://pypi.org/project/python-jwt,205691.0,205691.0,https://anaconda.org/conda-forge/python-jwt,,,3.0,,
622,DottedDict,A library that provides a method of accessing lists and dicts with a dotted path notation.,Built-in Classes Enhancement,,https://github.com/carlosescri/DottedDict,True,17,carlosescri/DottedDict,https://github.com/carlosescri/DottedDict,2014-03-07 18:29:00.000,2023-02-27 22:31:32.000,2015-10-30 10:12:43,19.0,161.0,4.0,2.0,32.0,MIT,7.0,,DottedDict,conda-forge/DottedDict,2015-10-30 10:15:17,0.1.8,6.0,72.0,72.0,https://pypi.org/project/DottedDict,30.0,30.0,https://anaconda.org/conda-forge/DottedDict,,,3.0,68.0,
623,Grumpy,More compiler than interpreter as more powerful CPython2.7 replacement (alpha).,Implementations,,https://github.com/google/grumpy,True,16,google/grumpy,https://github.com/google/grumpy,2016-12-21 17:49:01.000,2022-01-18 09:01:43.000,2017-11-22 02:08:58,625.0,10573.0,30.0,80.0,331.0,Apache-2.0,59.0,,grumpy,conda-forge/grumpy,,,,,,https://pypi.org/project/grumpy,,,https://anaconda.org/conda-forge/grumpy,,,2.0,,
624,jedi-vim,Vim bindings for the Jedi auto-completion library for Python.,Editor Plugins and IDEs,,https://github.com/davidhalter/jedi-vim,True,16,davidhalter/jedi-vim,https://github.com/davidhalter/jedi-vim,2012-09-18 14:14:29.000,2023-04-11 15:55:50.000,2023-04-11 15:55:50,368.0,5154.0,97.0,751.0,932.0,MIT,22.0,,jedi-vim,conda-forge/jedi-vim,,,,,,https://pypi.org/project/jedi-vim,,,https://anaconda.org/conda-forge/jedi-vim,,,3.0,,
625,Pyston,A Python implementation using JIT techniques.,Implementations,,https://github.com/pyston/pyston_v1,True,16,dropbox/pyston,https://github.com/pyston/pyston_v1,2014-04-01 07:17:20.000,2021-05-07 15:23:26.000,2021-05-06 21:36:18,289.0,4928.0,,266.0,3.0,,9.0,pyston/pyston_v1,pyston,conda-forge/pyston,2021-05-07 15:23:26,master,10.0,,,https://pypi.org/project/pyston,297418.0,297467.0,https://anaconda.org/conda-forge/pyston,,,2.0,5112.0,
626,doitlive,A tool for live presentations in the terminal.,Command-line Tools,,https://github.com/sloria/doitlive,True,16,sloria/doitlive,https://github.com/sloria/doitlive,2014-06-16 02:39:29.000,2023-03-30 17:54:21.000,2022-08-14 13:43:37,94.0,3288.0,18.0,36.0,,MIT,13.0,,doitlive,conda-forge/doitlive,,,,18.0,18.0,https://pypi.org/project/doitlive,188.0,188.0,https://anaconda.org/conda-forge/doitlive,,,3.0,,
627,mysqlclient,MySQL connector with Python 3 support ([mysql-python](https://sourceforge.net/projects/mysql-python/) fork).,Database Drivers,,https://github.com/PyMySQL/mysqlclient,True,16,PyMySQL/mysqlclient-python,https://github.com/PyMySQL/mysqlclient,2014-04-28 05:09:06.000,2023-03-31 15:01:13.000,2023-03-31 15:01:00,361.0,2224.0,73.0,289.0,,GPL-2.0,17.0,PyMySQL/mysqlclient,mysqlclient-python,conda-forge/mysqlclient-python,2022-06-22 07:47:13,2.1.1,7.0,,,https://pypi.org/project/mysqlclient-python,,66.0,https://anaconda.org/conda-forge/mysqlclient-python,,,3.0,5231.0,
628,Box,Python dictionaries with advanced dot notation access.,Built-in Classes Enhancement,,https://github.com/cdgriffith/Box,True,16,cdgriffith/Box,https://github.com/cdgriffith/Box,2017-03-11 04:46:51.000,2023-04-04 00:13:36.000,2023-02-22 03:50:44,90.0,2185.0,,137.0,49.0,MIT,16.0,,Box,conda-forge/Box,2023-02-22 03:51:19,7.0.1,56.0,,,https://pypi.org/project/Box,,0.0,https://anaconda.org/conda-forge/Box,,,3.0,31.0,
629,PeachPy,x86-64 assembler embedded in Python.,Implementations,,https://github.com/Maratyszcza/PeachPy,True,16,Maratyszcza/PeachPy,https://github.com/Maratyszcza/PeachPy,2015-01-26 06:32:48.000,2022-12-03 22:05:12.000,2022-11-13 17:08:27,149.0,1746.0,25.0,65.0,379.0,,24.0,,PeachPy,conda-forge/PeachPy,,,,14.0,14.0,https://pypi.org/project/PeachPy,35.0,35.0,https://anaconda.org/conda-forge/PeachPy,,,2.0,,
630,Metrics,Machine learning evaluation metrics.,Machine Learning,,https://github.com/benhamner/Metrics,True,16,benhamner/Metrics,https://github.com/benhamner/Metrics,2012-06-12 15:52:50.000,2023-01-11 06:01:24.000,2015-09-09 04:13:23,419.0,1583.0,7.0,7.0,242.0,,12.0,,Metrics,conda-forge/Metrics,,,,,,https://pypi.org/project/Metrics,12080.0,12080.0,https://anaconda.org/conda-forge/Metrics,,,3.0,,
631,html5lib,A standards-compliant library for parsing and serializing HTML documents and fragments.,HTML Manipulation,,https://github.com/html5lib/html5lib-python,True,16,html5lib/html5lib-python,https://github.com/html5lib/html5lib-python,2013-04-09 14:07:42.000,2023-03-03 19:25:15.000,2023-03-03 15:43:58,260.0,1020.0,65.0,175.0,1609.0,MIT,75.0,,html5lib-python,conda-forge/html5lib-python,,,,,,https://pypi.org/project/html5lib-python,,,https://anaconda.org/conda-forge/html5lib-python,,,3.0,,
632,nude.py,Nudity detection.,Image Processing,,https://github.com/hhatto/nude.py,True,16,hhatto/nude.py,https://github.com/hhatto/nude.py,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000,2020-11-23 13:49:02,132.0,899.0,12.0,3.0,79.0,MIT,8.0,,nude.py,conda-forge/nude.py,,,,3325.0,3325.0,https://pypi.org/project/nude.py,,,https://anaconda.org/conda-forge/nude.py,,,3.0,,
633,feincms,One of the most advanced Content Management Systems built on Django.,CMS,,https://github.com/feincms/feincms,True,16,feincms/feincms,https://github.com/feincms/feincms,2009-01-27 20:34:16.000,2023-03-09 10:13:44.000,2023-03-09 10:13:25,212.0,854.0,135.0,412.0,,BSD-3-Clause,26.0,,feincms,conda-forge/feincms,,,,,,https://pypi.org/project/feincms,5418.0,5418.0,https://anaconda.org/conda-forge/feincms,,,3.0,,
634,SuperSQLite,A supercharged SQLite library built on top of [apsw](https://github.com/rogerbinns/apsw).,Database Drivers,,https://github.com/plasticityai/supersqlite,True,16,plasticityai/supersqlite,https://github.com/plasticityai/supersqlite,2018-11-09 08:20:26.000,2020-05-09 09:06:06.000,2019-08-27 13:16:09,24.0,705.0,2.0,1.0,221.0,MIT,6.0,,supersqlite,conda-forge/supersqlite,2018-11-22 02:36:13,0.0.78,56.0,10.0,10.0,https://pypi.org/project/supersqlite,56.0,56.0,https://anaconda.org/conda-forge/supersqlite,,,3.0,,
635,localshop,Local PyPI server (custom packages and auto-mirroring of pypi).,Package Repositories,,https://github.com/mvantellingen/localshop,True,16,jazzband/localshop,https://github.com/mvantellingen/localshop,2012-02-05 12:03:50.000,2023-03-27 22:07:45.000,2022-07-17 19:39:21,108.0,387.0,46.0,77.0,611.0,MIT,33.0,mvantellingen/localshop,localshop,conda-forge/localshop,,,,5.0,5.0,https://pypi.org/project/localshop,53.0,53.0,https://anaconda.org/conda-forge/localshop,,,2.0,,
636,Chronyk,A Python 3 library for parsing human-written times and dates.,Date and Time,,https://github.com/KoffeinFlummi/Chronyk,True,16,KoffeinFlummi/Chronyk,https://github.com/KoffeinFlummi/Chronyk,2014-09-14 10:51:14.000,2019-12-08 05:50:11.000,2015-08-02 15:04:40,16.0,339.0,3.0,5.0,80.0,MIT,5.0,,Chronyk,conda-forge/Chronyk,2015-08-02 14:50:24,1.0.1,2.0,24.0,24.0,https://pypi.org/project/Chronyk,351.0,351.0,https://anaconda.org/conda-forge/Chronyk,,,3.0,,
637,GeoIP,Python API for MaxMind GeoIP Legacy Database.,Geolocation,,https://github.com/maxmind/geoip-api-python,True,16,maxmind/geoip-api-python,https://github.com/maxmind/geoip-api-python,2012-06-19 19:37:34.000,2021-02-11 20:04:43.000,2021-02-11 20:04:39,52.0,230.0,12.0,19.0,,LGPL-2.1,,,geoip-api-python,conda-forge/geoip-api-python,2014-08-22 15:01:13,1.3.2,8.0,1372.0,1372.0,https://pypi.org/project/geoip-api-python,,,https://anaconda.org/conda-forge/geoip-api-python,,,3.0,,
638,django-remote-forms,A platform independent Django form serializer.,Forms,,https://github.com/WiserTogether/django-remote-forms,True,16,WiserTogether/django-remote-forms,https://github.com/WiserTogether/django-remote-forms,2012-07-02 17:52:00.000,2023-03-12 18:45:23.000,2017-07-12 15:49:12,86.0,221.0,9.0,4.0,60.0,MIT,12.0,,django-remote-forms,conda-forge/django-remote-forms,,,,20.0,20.0,https://pypi.org/project/django-remote-forms,157.0,157.0,https://anaconda.org/conda-forge/django-remote-forms,,,3.0,,
639,memory_profiler,Monitor Memory usage of Python code.,Debugging Tools,,https://github.com/fabianp/memory_profiler,True,16,fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,13.0,78.0,62.0,,500.0,,,,memory_profiler,conda-forge/memory_profiler,,,12.0,,,https://pypi.org/project/memory_profiler,672481.0,676316.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,318357.0,3.0,,
640,tartiflette-aiohttp,An `aiohttp`-based wrapper for Tartiflette to expose GraphQL APIs over HTTP.,GraphQL,,https://github.com/tartiflette/tartiflette-aiohttp,True,16,tartiflette/tartiflette-aiohttp/,https://github.com/tartiflette/tartiflette-aiohttp,2018-11-07 05:16:40.000,2023-04-10 07:57:32.000,2022-09-07 18:59:30,9.0,60.0,,15.0,228.0,MIT,3.0,,,conda-forge/,2021-11-15 10:12:31,1.4.1,13.0,51.0,51.0,,,,https://anaconda.org/conda-forge/,,,3.0,,
