,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
532,pypinyin,Convert Chinese hanzi () to pinyin ().,Text Processing,,https://github.com/mozillazg/python-pinyin,True,20,mozillazg/python-pinyin,https://github.com/mozillazg/python-pinyin,2013-09-14 14:01:40.000,2023-01-15 07:18:03.000,2023-01-15 07:15:35,569.0,4221.0,22.0,26.0,213.0,793.0,MIT,,python-pinyin,conda-forge/python-pinyin,2023-01-15 07:30:13,0.48.0,31.0,,,https://pypi.org/project/python-pinyin,28.0,28.0,https://anaconda.org/conda-forge/python-pinyin,,,3.0,,
533,pony,ORM that provides a generator-oriented interface to SQL.,ORM,,https://github.com/ponyorm/pony,True,20,ponyorm/pony/,https://github.com/ponyorm/pony,2013-02-08 04:56:00.000,2023-01-29 15:00:48.000,2022-12-15 14:28:13,221.0,3163.0,,281.0,325.0,,Apache-2.0,,,conda-forge/,2022-01-27 22:51:06,0.7.16,35.0,3263.0,3263.0,,,0.0,https://anaconda.org/conda-forge/,,,3.0,46.0,
534,code2flow,Turn your Python and JavaScript code into DOT flowcharts.,Code Analysis,,https://github.com/scottrogowski/code2flow,True,20,scottrogowski/code2flow,https://github.com/scottrogowski/code2flow,2013-05-24 04:17:43.000,2023-01-10 02:01:01.084,2023-01-08 22:55:22,229.0,3084.0,10.0,6.0,43.0,126.0,MIT,,code2flow,conda-forge/code2flow,,,3.0,15.0,15.0,https://pypi.org/project/code2flow,3150.0,3295.0,https://anaconda.org/conda-forge/code2flow,2023-01-10 02:01:01.084,2034.0,3.0,,
535,errbot,The easiest and most popular chatbot to implement ChatOps.,ChatOps Tools,,https://github.com/errbotio/errbot,True,20,errbotio/errbot/,https://github.com/errbotio/errbot,2012-05-20 21:13:41.000,2023-02-10 13:31:49.000,2023-02-04 04:55:01,578.0,2867.0,,63.0,693.0,2925.0,GPL-3.0,,,conda-forge/,2022-06-11 13:37:19,6.1.9,1.0,289.0,289.0,,,,https://anaconda.org/conda-forge/,,,1.0,,
536,furl,A small Python library that makes parsing and manipulating URLs easy.,URL Manipulation,,https://github.com/gruns/furl,True,20,gruns/furl,https://github.com/gruns/furl,2011-11-17 01:08:16.000,2023-02-02 15:54:53.000,2022-08-01 04:59:34,137.0,2427.0,15.0,30.0,84.0,549.0,,,furl,conda-forge/furl,2021-04-12 19:04:56,2.1.2,15.0,,,https://pypi.org/project/furl,1601720.0,1605188.0,https://anaconda.org/conda-forge/furl,2021-09-28 03:15:46.493,235858.0,3.0,,
537,anaconda,Anaconda turns your Sublime Text 3 in a full featured Python development IDE.,Editor Plugins and IDEs,,https://github.com/DamnWidget/anaconda,True,20,DamnWidget/anaconda,https://github.com/DamnWidget/anaconda,2013-07-21 15:14:07.000,2022-08-12 18:54:06.000,2022-02-28 12:48:01,258.0,2173.0,89.0,172.0,613.0,994.0,GPL-3.0,,anaconda,conda-forge/anaconda,2022-03-01 21:02:36,2.3.0,88.0,,,https://pypi.org/project/anaconda,14785.0,14785.0,https://anaconda.org/conda-forge/anaconda,,,2.0,,
538,sandman2,Automated REST APIs for existing database-driven systems.,RESTful API,,https://github.com/jeffknupp/sandman2,True,20,jeffknupp/sandman2,https://github.com/jeffknupp/sandman2,2014-10-24 17:21:50.000,2023-02-27 17:22:16.000,2020-12-21 15:15:51,209.0,1922.0,23.0,32.0,52.0,250.0,Apache-2.0,,sandman2,conda-forge/sandman2,,,,24.0,24.0,https://pypi.org/project/sandman2,409.0,409.0,https://anaconda.org/conda-forge/sandman2,,,3.0,,
539,litecli,SQLite CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/dbcli/litecli,True,20,dbcli/litecli,https://github.com/dbcli/litecli,2018-05-13 14:11:49.000,2022-11-10 14:02:05.000,2022-07-11 00:36:48,62.0,1778.0,24.0,29.0,59.0,,BSD-3-Clause,,litecli,conda-forge/litecli,,,,208.0,208.0,https://pypi.org/project/litecli,8477.0,8477.0,https://anaconda.org/conda-forge/litecli,,,3.0,,
540,wdb,An improbable web debugger through WebSockets.,Debugging Tools,,https://github.com/Kozea/wdb,True,20,Kozea/wdb,https://github.com/Kozea/wdb,2012-10-05 16:40:23.000,2022-12-06 14:33:43.000,2019-09-16 09:29:29,110.0,1555.0,22.0,30.0,79.0,658.0,GPL-3.0,,wdb,conda-forge/wdb,,,,190.0,190.0,https://pypi.org/project/wdb,10658.0,10658.0,https://anaconda.org/conda-forge/wdb,,,3.0,,
541,docxtpl,Editing a docx document by jinja2 template.,Specific Formats Processing,,https://github.com/elapouya/python-docx-template,True,20,elapouya/python-docx-template,https://github.com/elapouya/python-docx-template,2015-03-12 12:52:14.000,2023-03-01 08:12:38.000,2023-01-07 13:09:28,329.0,1476.0,51.0,75.0,312.0,377.0,LGPL-2.1,,python-docx-template,conda-forge/python-docx-template,,,,1653.0,1653.0,https://pypi.org/project/python-docx-template,,,https://anaconda.org/conda-forge/python-docx-template,,,3.0,,
542,PyUserInput,A module for cross-platform control of the mouse and keyboard.,Hardware,,https://github.com/SavinaRoja/PyUserInput,True,20,SavinaRoja/PyUserInput,https://github.com/SavinaRoja/PyUserInput,2013-01-30 22:07:03.000,2021-09-08 08:22:02.000,2021-04-19 11:12:33,166.0,1059.0,21.0,70.0,30.0,225.0,GPL-3.0,,PyUserInput,conda-forge/PyUserInput,,,,495.0,495.0,https://pypi.org/project/PyUserInput,5815.0,5815.0,https://anaconda.org/conda-forge/PyUserInput,,,3.0,,
543,path.py,A module wrapper for [os.path](https://docs.python.org/3/library/os.path.html).,Files,,https://github.com/jaraco/path,True,20,jaraco/path.py,https://github.com/jaraco/path,2012-04-21 02:59:29.000,2023-02-23 00:17:21.000,2023-02-23 00:17:20,131.0,1045.0,48.0,2.0,128.0,,MIT,jaraco/path,path.py,conda-forge/path.py,2022-11-30 22:47:43,16.6.0,14.0,,,https://pypi.org/project/path.py,351609.0,358639.0,https://anaconda.org/conda-forge/path.py,2020-07-28 00:41:09.932,555390.0,3.0,,
544,mrq,A distributed worker task queue in Python using Redis & gevent.,Task Queues,,https://github.com/pricingassistant/mrq,True,20,pricingassistant/mrq,https://github.com/pricingassistant/mrq,2014-02-13 09:32:40.000,2023-02-15 14:35:32.000,2020-12-13 18:58:15,113.0,874.0,40.0,52.0,119.0,709.0,MIT,,mrq,conda-forge/mrq,2018-08-31 13:59:56,0.9.10,5.0,29.0,29.0,https://pypi.org/project/mrq,228.0,228.0,https://anaconda.org/conda-forge/mrq,,,3.0,,
545,pycco,The literate-programming-style documentation generator.,Documentation,,https://github.com/pycco-docs/pycco,True,20,pycco-docs/pycco,https://github.com/pycco-docs/pycco,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,138.0,814.0,36.0,29.0,28.0,222.0,,,pycco,conda-forge/pycco,2018-07-25 01:35:11,0.6.0,4.0,284.0,284.0,https://pypi.org/project/pycco,1423.0,1423.0,https://anaconda.org/conda-forge/pycco,,,3.0,,
546,pickleDB,A simple and lightweight key-value store for Python.,Database,,https://github.com/patx/pickledb,True,20,patx/pickledb,https://github.com/patx/pickledb,2011-10-28 00:04:40.000,2022-11-29 18:26:28.000,2019-11-15 03:38:30,116.0,762.0,12.0,16.0,41.0,105.0,BSD-3-Clause,,pickledb,conda-forge/pickledb,,,1.0,1069.0,1069.0,https://pypi.org/project/pickledb,36965.0,37037.0,https://anaconda.org/conda-forge/pickledb,2019-04-17 15:35:05.741,3391.0,3.0,,
547,moment,A Python library for dealing with dates/times. Inspired by [Moment.js](http://momentjs.com/).,Date and Time,,https://github.com/zachwill/moment,True,20,zachwill/moment,https://github.com/zachwill/moment,2012-12-19 01:00:31.000,2020-11-27 22:38:13.000,2020-11-27 22:36:41,42.0,711.0,4.0,3.0,37.0,150.0,,,moment,conda-forge/moment,,,3.0,774.0,774.0,https://pypi.org/project/moment,79257.0,79419.0,https://anaconda.org/conda-forge/moment,2019-01-31 05:56:48.613,10407.0,3.0,,
548,devpi,PyPI server and packaging/testing/release tool.,Package Repositories,,https://github.com/devpi/devpi,True,20,devpi/devpi,https://github.com/devpi/devpi,2017-03-31 06:51:39.000,2023-02-25 12:52:08.000,2023-02-25 12:16:43,111.0,661.0,92.0,68.0,658.0,3241.0,,,devpi,conda-forge/devpi,,,,208.0,208.0,https://pypi.org/project/devpi,3479.0,3479.0,https://anaconda.org/conda-forge/devpi,,,1.0,,
549,pox,"A Python-based SDN control applications, such as OpenFlow SDN controllers.",Network Virtualization,,https://github.com/noxrepo/pox,True,20,noxrepo/pox,https://github.com/noxrepo/pox,2012-02-07 22:18:46.000,2022-11-18 08:42:40.000,2020-05-20 12:00:13,430.0,595.0,26.0,43.0,145.0,,Apache-2.0,,pox,conda-forge/pox,,,10.0,,,https://pypi.org/project/pox,4238535.0,4242198.0,https://anaconda.org/conda-forge/pox,2022-10-24 06:29:50.885,278406.0,3.0,,
550,treq,Python requests like API built on top of Twisted's HTTP client.,HTTP Clients,,https://github.com/twisted/treq,True,20,twisted/treq,https://github.com/twisted/treq,2012-05-18 18:57:21.000,2022-11-27 17:50:44.000,2022-09-10 19:23:23,131.0,552.0,50.0,56.0,97.0,,,,treq,conda-forge/treq,2022-02-09 07:32:21,release-22.2.0,11.0,1438.0,1438.0,https://pypi.org/project/treq,69542.0,70444.0,https://anaconda.org/conda-forge/treq,2022-01-30 18:10:19.801,68409.0,3.0,155.0,
551,Unipath,An object-oriented approach to file/directory operations.,Files,,https://github.com/mikeorr/Unipath,True,20,mikeorr/Unipath,https://github.com/mikeorr/Unipath,2013-01-28 04:38:28.000,2022-01-11 09:35:44.000,2015-02-14 18:30:08,39.0,511.0,6.0,6.0,11.0,49.0,,,Unipath,conda-forge/Unipath,,,,8547.0,8547.0,https://pypi.org/project/Unipath,62707.0,62707.0,https://anaconda.org/conda-forge/Unipath,,,3.0,,
552,httmock,A mocking library for requests for Python 2.6+ and 3.2+.,Testing,,https://github.com/patrys/httmock,True,20,patrys/httmock,https://github.com/patrys/httmock,2013-03-19 23:35:33.000,2022-01-10 13:37:58.000,2020-10-28 12:00:08,48.0,451.0,29.0,11.0,15.0,102.0,,,httmock,conda-forge/httmock,,,1.0,2140.0,2140.0,https://pypi.org/project/httmock,348122.0,348235.0,https://anaconda.org/conda-forge/httmock,2017-10-23 18:51:33.004,7386.0,3.0,,
553,Deform,Python HTML form generation library influenced by the formish form generation library.,Forms,,https://github.com/Pylons/deform,True,20,Pylons/deform,https://github.com/Pylons/deform,2011-02-16 06:29:46.000,2022-07-15 09:49:12.000,2022-07-15 09:49:12,158.0,392.0,101.0,45.0,135.0,,,,deform,conda-forge/deform,2020-12-15 23:27:03,2.0.15,7.0,764.0,764.0,https://pypi.org/project/deform,19527.0,19527.0,https://anaconda.org/conda-forge/deform,,,3.0,,
554,TimeSide,Open web audio processing framework.,Audio,,https://github.com/Ircam-WAM/TimeSide,True,20,Parisson/TimeSide,https://github.com/Ircam-WAM/TimeSide,2011-11-21 21:48:08.000,2023-02-24 15:53:33.000,2023-02-01 10:38:52,58.0,346.0,22.0,40.0,174.0,3728.0,AGPL-3.0,Ircam-WAM/TimeSide,TimeSide,conda-forge/TimeSide,2023-01-03 17:34:09,1.1.3,6.0,16.0,16.0,https://pypi.org/project/TimeSide,85.0,85.0,https://anaconda.org/conda-forge/TimeSide,,,3.0,,
555,unicode-slugify,A slugifier that generates unicode slugs with Django as a dependency.,Text Processing,,https://github.com/mozilla/unicode-slugify,True,20,mozilla/unicode-slugify,https://github.com/mozilla/unicode-slugify,2011-03-24 23:08:09.000,2021-10-22 20:06:17.000,2021-10-22 20:06:17,46.0,316.0,14.0,10.0,8.0,44.0,BSD-3-Clause,,unicode-slugify,conda-forge/unicode-slugify,,,,2103.0,2103.0,https://pypi.org/project/unicode-slugify,46371.0,46371.0,https://anaconda.org/conda-forge/unicode-slugify,,,3.0,,
556,mailer,High-performance extensible mail delivery framework.,Email,,https://github.com/marrow/mailer,True,20,marrow/mailer,https://github.com/marrow/mailer,2011-03-13 05:21:26.000,2023-01-19 20:08:24.000,2022-07-15 11:36:50,55.0,260.0,20.0,24.0,48.0,295.0,MIT,,mailer,conda-forge/mailer,2019-09-16 00:20:27,4.0.3,2.0,,,https://pypi.org/project/mailer,59965.0,60993.0,https://anaconda.org/conda-forge/mailer,2021-07-01 11:13:17.243,55475.0,3.0,136.0,
557,mocket,A socket mock framework with gevent/asyncio/SSL support.,Testing,,https://github.com/mindflayer/python-mocket,True,20,mindflayer/python-mocket,https://github.com/mindflayer/python-mocket,2013-04-30 07:44:28.000,2023-02-21 21:22:23.000,2023-02-21 21:22:23,39.0,259.0,24.0,,62.0,495.0,BSD-3-Clause,,python-mocket,conda-forge/python-mocket,2023-02-19 16:00:27,3.11.0,68.0,79.0,79.0,https://pypi.org/project/python-mocket,,,https://anaconda.org/conda-forge/python-mocket,,,3.0,,
558,money,`Money` class with optional CLDR-backed locale-aware formatting and an extensible currency exchange.,E-commerce,,https://github.com/carlospalol/money,True,20,carlospalol/money,https://github.com/carlospalol/money,2013-11-16 06:03:45.000,2020-02-01 01:44:44.000,2016-09-04 23:30:40,27.0,217.0,4.0,7.0,16.0,158.0,MIT,,money,conda-forge/money,,,,280.0,280.0,https://pypi.org/project/money,54119.0,54119.0,https://anaconda.org/conda-forge/money,,,2.0,,
559,PyICU,A wrapper of International Components for Unicode C++ library ([ICU](http://site.icu-project.org/)).,Internationalization,,https://github.com/ovalhub/pyicu,True,20,ovalhub/pyicu,https://github.com/ovalhub/pyicu,2015-04-16 01:00:41.000,2022-04-26 10:52:17.293,2021-04-08 22:52:58,52.0,128.0,18.0,,103.0,282.0,,,pyicu,conda-forge/pyicu,,,6.0,3318.0,3318.0,https://pypi.org/project/pyicu,238184.0,240506.0,https://anaconda.org/conda-forge/pyicu,2022-04-26 10:52:17.293,134700.0,1.0,,
560,YouCompleteMe,Includes [Jedi](https://github.com/davidhalter/jedi)-based completion engine for Python.,Editor Plugins and IDEs,,https://github.com/ycm-core/YouCompleteMe,True,19,Valloric/YouCompleteMe,https://github.com/ycm-core/YouCompleteMe,2012-04-16 03:12:14.000,2023-02-27 12:49:20.000,2023-02-27 12:49:19,2684.0,24611.0,184.0,13.0,3162.0,3068.0,GPL-3.0,ycm-core/YouCompleteMe,YouCompleteMe,conda-forge/YouCompleteMe,,,,,,https://pypi.org/project/YouCompleteMe,,,https://anaconda.org/conda-forge/YouCompleteMe,,,3.0,,
561,fsociety,A Penetration testing framework.,Penetration Testing,,https://github.com/Manisso/fsociety,True,19,Manisso/fsociety,https://github.com/Manisso/fsociety,2016-09-01 03:41:47.000,2022-11-15 18:17:26.000,2022-09-06 12:45:41,1697.0,8382.0,22.0,33.0,94.0,260.0,MIT,,fsociety,conda-forge/fsociety,,,,,,https://pypi.org/project/fsociety,1084.0,1084.0,https://anaconda.org/conda-forge/fsociety,,,3.0,,
562,python-prompt-toolkit,A library for building powerful interactive command lines.,Command-line Interface Development,,https://github.com/prompt-toolkit/python-prompt-toolkit,True,19,jonathanslenders/python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,2014-01-25 22:12:08.000,2023-02-28 09:58:08.000,2023-02-28 09:57:39,650.0,8187.0,214.0,480.0,544.0,2694.0,BSD-3-Clause,prompt-toolkit/python-prompt-toolkit,python-prompt-toolkit,conda-forge/python-prompt-toolkit,,,,,,https://pypi.org/project/python-prompt-toolkit,,,https://anaconda.org/conda-forge/python-prompt-toolkit,,,3.0,,
563,ftfy,Makes Unicode text less broken and more consistent automagically.,Text Processing,,https://github.com/rspeer/python-ftfy,True,19,LuminosoInsight/python-ftfy,https://github.com/rspeer/python-ftfy,2012-08-24 16:14:59.000,2022-12-08 13:38:21.000,2022-10-25 17:55:33,112.0,3452.0,18.0,12.0,119.0,,MIT,rspeer/python-ftfy,python-ftfy,conda-forge/python-ftfy,2021-08-23 21:02:05,6.0.3,2.0,9408.0,9408.0,https://pypi.org/project/python-ftfy,,,https://anaconda.org/conda-forge/python-ftfy,,,3.0,,
564,bashplotlib,Making basic plots in the terminal.,Command-line Interface Development,,https://github.com/glamp/bashplotlib,True,19,glamp/bashplotlib,https://github.com/glamp/bashplotlib,2012-12-13 04:01:10.000,2022-04-29 19:18:16.000,2021-03-31 19:40:59,84.0,1724.0,20.0,18.0,11.0,210.0,MIT,,bashplotlib,conda-forge/bashplotlib,,,1.0,160.0,160.0,https://pypi.org/project/bashplotlib,6832.0,6907.0,https://anaconda.org/conda-forge/bashplotlib,2018-09-08 10:27:10.095,4096.0,3.0,,
565,shiv,"A command line utility for building fully self-contained zipapps (PEP 441), but with all their dependencies included.",Distribution,,https://github.com/linkedin/shiv,True,19,linkedin/shiv,https://github.com/linkedin/shiv,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,80.0,1556.0,39.0,36.0,76.0,,BSD-2-Clause,,shiv,conda-forge/shiv,2022-11-02 23:26:19,1.0.3,18.0,,,https://pypi.org/project/shiv,16802.0,16966.0,https://anaconda.org/conda-forge/shiv,2022-11-03 20:06:18.404,1098.0,3.0,389.0,
566,Optimus,Agile Data Science Workflows made easy with PySpark.,Data Analysis,,https://github.com/hi-primus/optimus,True,19,ironmussa/Optimus,https://github.com/hi-primus/optimus,2017-07-13 02:31:18.000,2023-02-28 16:20:17.000,2022-10-17 20:24:01,218.0,1342.0,24.0,9.0,207.0,1.0,Apache-2.0,hi-primus/optimus,Optimus,conda-forge/Optimus,2020-07-19 03:05:40,2.2.32,86.0,,,https://pypi.org/project/Optimus,15016.0,15016.0,https://anaconda.org/conda-forge/Optimus,,,3.0,,
567,tensorrec,A Recommendation Engine Framework in TensorFlow.,Recommender Systems,,https://github.com/jfkirk/tensorrec,True,19,jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,2017-02-28 18:51:11.000,2022-11-22 02:20:39.000,2020-02-04 21:10:25,223.0,1225.0,9.0,36.0,90.0,334.0,Apache-2.0,,tensorrec,conda-forge/tensorrec,,,,29.0,29.0,https://pypi.org/project/tensorrec,2123.0,2123.0,https://anaconda.org/conda-forge/tensorrec,,,3.0,,
568,Open Mining,Business Intelligence (BI) in Pandas interface.,Data Analysis,,https://github.com/mining/mining,True,19,mining/mining,https://github.com/mining/mining,2014-01-23 19:20:01.000,2016-12-02 16:39:01.000,2016-12-02 16:39:00,229.0,1214.0,14.0,68.0,116.0,1232.0,MIT,,mining,conda-forge/mining,2016-02-02 02:00:14,0.2.2,3.0,18.0,18.0,https://pypi.org/project/mining,19.0,19.0,https://anaconda.org/conda-forge/mining,,,3.0,,
569,matchering,A library for automated reference audio mastering.,Audio,,https://github.com/sergree/matchering,True,19,sergree/matchering,https://github.com/sergree/matchering,2018-09-28 19:21:01.000,2023-01-09 07:26:12.000,2023-01-09 07:26:10,112.0,856.0,3.0,13.0,27.0,359.0,GPL-3.0,,matchering,conda-forge/matchering,2022-10-19 08:31:45,2.0.6,7.0,13.0,13.0,https://pypi.org/project/matchering,441.0,441.0,https://anaconda.org/conda-forge/matchering,,,3.0,,
570,Cartridge,A shopping cart app built using the Mezzanine.,E-commerce,,https://github.com/stephenmcd/cartridge,True,19,stephenmcd/cartridge,https://github.com/stephenmcd/cartridge,2010-08-22 00:36:43.000,2022-11-15 15:43:13.000,2022-09-19 17:03:59,284.0,686.0,75.0,22.0,128.0,1479.0,BSD-2-Clause,,cartridge,conda-forge/cartridge,2022-09-19 16:55:50,1.3.4,11.0,,,https://pypi.org/project/cartridge,423.0,423.0,https://anaconda.org/conda-forge/cartridge,,,3.0,,
571,scoop,Scalable Concurrent Operations in Python.,Concurrency and Parallelism,,https://github.com/soravux/scoop,True,19,soravux/scoop,https://github.com/soravux/scoop,2015-03-22 18:25:14.000,2022-08-14 23:39:54.000,2022-08-14 23:39:50,86.0,586.0,24.0,32.0,41.0,1022.0,LGPL-3.0,,scoop,conda-forge/scoop,,,,301.0,301.0,https://pypi.org/project/scoop,2000.0,2000.0,https://anaconda.org/conda-forge/scoop,,,1.0,,
572,awesome-slugify,A Python slugify library that can preserve unicode.,Text Processing,,https://github.com/voronind/awesome-slugify,True,19,dimka665/awesome-slugify,https://github.com/voronind/awesome-slugify,2013-10-19 02:58:27.000,2020-04-17 14:24:23.000,2017-01-20 20:45:25,41.0,472.0,11.0,13.0,11.0,96.0,,voronind/awesome-slugify,awesome-slugify,conda-forge/awesome-slugify,2014-04-08 01:58:27,1.4,1.0,3239.0,3239.0,https://pypi.org/project/awesome-slugify,61073.0,61854.0,https://anaconda.org/conda-forge/awesome-slugify,2019-06-28 21:27:11.187,64899.0,3.0,,
573,wifi,A Python library and command line tool for working with WiFi on Linux.,Hardware,,https://github.com/rockymeza/wifi,True,19,rockymeza/wifi,https://github.com/rockymeza/wifi,2012-10-12 04:14:06.000,2020-03-28 10:55:42.000,2017-03-20 02:06:55,144.0,289.0,13.0,33.0,31.0,142.0,BSD-2-Clause,,wifi,conda-forge/wifi,,,,455.0,455.0,https://pypi.org/project/wifi,13503.0,13503.0,https://anaconda.org/conda-forge/wifi,,,3.0,,
574,valideer,Lightweight extensible data validation and adaptation library.,Data Validation,,https://github.com/podio/valideer,True,19,podio/valideer,https://github.com/podio/valideer,2012-07-25 12:33:39.000,2023-01-05 10:28:14.000,2023-01-05 10:28:14,24.0,261.0,9.0,4.0,11.0,91.0,MIT,,valideer,conda-forge/valideer,,,1.0,65.0,65.0,https://pypi.org/project/valideer,14691.0,14929.0,https://anaconda.org/conda-forge/valideer,2018-07-06 17:55:22.261,19834.0,3.0,,
575,queries,A wrapper of the psycopg2 library for interacting with PostgreSQL.,Database Drivers,,https://github.com/gmr/queries,True,19,gmr/queries,https://github.com/gmr/queries,2012-08-24 16:12:55.000,2021-11-16 15:05:15.000,2021-11-16 15:02:24,32.0,253.0,12.0,4.0,14.0,337.0,BSD-3-Clause,,queries,conda-forge/queries,2018-01-29 19:13:34,2.0.0,1.0,119.0,119.0,https://pypi.org/project/queries,3896.0,3896.0,https://anaconda.org/conda-forge/queries,,,3.0,,
576,setoolkit,A toolkit for social engineering.,Penetration Testing,,https://github.com/trustedsec/social-engineer-toolkit,True,18,trustedsec/social-engineer-toolkit,https://github.com/trustedsec/social-engineer-toolkit,2012-12-31 22:01:33.000,2023-01-09 00:08:51.000,2022-01-26 01:58:47,2332.0,8597.0,85.0,224.0,611.0,15809.0,,,social-engineer-toolkit,conda-forge/social-engineer-toolkit,,,,,,https://pypi.org/project/social-engineer-toolkit,,,https://anaconda.org/conda-forge/social-engineer-toolkit,,,3.0,,
577,dejavu,Audio fingerprinting and recognition.,Audio,,https://github.com/worldveil/dejavu,True,18,worldveil/dejavu,https://github.com/worldveil/dejavu,2013-11-19 02:50:35.000,2022-07-02 09:54:39.000,2020-06-03 05:58:03,1303.0,6008.0,23.0,94.0,130.0,146.0,MIT,,dejavu,conda-forge/dejavu,,,,26.0,26.0,https://pypi.org/project/dejavu,142.0,142.0,https://anaconda.org/conda-forge/dejavu,,,3.0,,
578,saws,A Supercharged [aws-cli](https://github.com/aws/aws-cli).,Command-line Tools,,https://github.com/donnemartin/saws,True,18,donnemartin/saws,https://github.com/donnemartin/saws,2015-08-24 10:21:15.000,2022-01-15 15:19:33.000,2022-01-15 02:58:14,274.0,5090.0,8.0,32.0,62.0,1037.0,,,saws,conda-forge/saws,2017-04-09 03:32:28,0.4.2,8.0,38.0,38.0,https://pypi.org/project/saws,452.0,961.0,https://anaconda.org/conda-forge/saws,2020-03-16 18:22:11.115,22930.0,3.0,,
579,pytype,Pytype checks and infers types for Python code - without requiring type annotations.,Code Analysis,,https://github.com/google/pytype,True,18,google/pytype,https://github.com/google/pytype,2015-03-18 20:52:08.000,2023-03-02 05:39:47.000,2023-03-02 05:39:44,251.0,4129.0,89.0,112.0,480.0,,,,pytype,conda-forge/pytype,,,61.0,,,https://pypi.org/project/pytype,251405.0,255825.0,https://anaconda.org/conda-forge/pytype,2023-02-22 04:44:08.390,150287.0,3.0,,
580,coala,Language independent and easily extendable code analysis application.,Code Analysis,,https://github.com/coala/coala,True,18,coala/coala/,https://github.com/coala/coala,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,1307.0,3425.0,,658.0,2372.0,4487.0,AGPL-3.0,,,conda-forge/,2017-05-22 15:58:37,0.11.0,17.0,12.0,12.0,,,1.0,https://anaconda.org/conda-forge/,,,3.0,160.0,
581,fn.py,Functional programming in Python: implementation of missing features to enjoy FP.,Functional Programming,,https://github.com/kachayev/fn.py,True,18,kachayev/fn.py,https://github.com/kachayev/fn.py,2013-01-13 15:06:02.000,2022-08-30 14:08:21.000,2014-10-13 16:51:28,180.0,3265.0,18.0,23.0,25.0,241.0,,,fn.py,conda-forge/fn.py,,,,459.0,459.0,https://pypi.org/project/fn.py,516.0,516.0,https://anaconda.org/conda-forge/fn.py,,,3.0,,
582,spotlight,Deep recommender models using PyTorch.,Recommender Systems,,https://github.com/maciejkula/spotlight,True,18,maciejkula/spotlight,https://github.com/maciejkula/spotlight,2017-06-25 18:52:19.000,2022-12-21 23:38:02.000,2020-02-09 21:03:48,405.0,2835.0,11.0,62.0,48.0,299.0,MIT,,spotlight,conda-forge/spotlight,2019-09-08 10:19:53,0.1.6,7.0,,,https://pypi.org/project/spotlight,866.0,866.0,https://anaconda.org/conda-forge/spotlight,,,3.0,,
583,PTVS,Python Tools for Visual Studio.,Editor Plugins and IDEs,,https://github.com/microsoft/PTVS,True,18,Microsoft/PTVS,https://github.com/microsoft/PTVS,2015-03-18 22:30:53.000,2023-03-01 19:29:09.000,2023-03-01 19:29:08,665.0,2450.0,81.0,83.0,4468.0,,Apache-2.0,,PTVS,conda-forge/PTVS,2017-01-24 17:59:47,2.2.6,34.0,,,https://pypi.org/project/PTVS,,354.0,https://anaconda.org/conda-forge/PTVS,,,3.0,33286.0,
584,bpython,A fancy interface to the Python interpreter.,Interactive Interpreter,,https://github.com/bpython/bpython,True,18,bpython/bpython,https://github.com/bpython/bpython,2014-07-04 22:26:05.000,2023-03-02 08:53:15.000,2023-03-02 08:53:04,215.0,2314.0,132.0,127.0,645.0,,,,bpython,conda-forge/bpython,2022-08-30 07:58:45,0.23-release,17.0,,,https://pypi.org/project/bpython,106656.0,108250.0,https://anaconda.org/conda-forge/bpython,2023-01-18 22:10:11.585,59011.0,3.0,,
585,kube-shell,An integrated shell for working with the Kubernetes CLI.,Command-line Tools,,https://github.com/cloudnativelabs/kube-shell,True,18,cloudnativelabs/kube-shell,https://github.com/cloudnativelabs/kube-shell,2017-06-15 05:30:19.000,2022-11-02 12:34:48.000,2018-09-19 08:36:55,166.0,2226.0,6.0,58.0,12.0,76.0,Apache-2.0,,kube-shell,conda-forge/kube-shell,2017-07-11 17:37:14,0.0.21,1.0,14.0,14.0,https://pypi.org/project/kube-shell,529.0,538.0,https://anaconda.org/conda-forge/kube-shell,,,3.0,657.0,
586,fake2db,Fake database generator.,Testing,,https://github.com/emirozer/fake2db,True,18,emirozer/fake2db,https://github.com/emirozer/fake2db,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00,114.0,2176.0,18.0,7.0,15.0,242.0,GPL-2.0,,fake2db,conda-forge/fake2db,2019-03-09 13:53:12,1.0.0,2.0,22.0,22.0,https://pypi.org/project/fake2db,209.0,209.0,https://anaconda.org/conda-forge/fake2db,,,3.0,,
